,year_make,model,details,mileage,Bluetooth,Backup Camera,Infotainment,Screen,Navigation,Hands Free Calling,Heated Seats,Power Seat Controls,Rear Air Vents,Bed Liner,Tow Hitch,4-Cyl,3-Cyl,V6,V8,6-Cyl,city_mpg,highway_mpg,No Reported Accidents,price,url
2188,2020 Subaru,Ascent,Limited,"23,424 miles",0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,20 City,26 Hwy,1,"$39,990",https://www.carvana.com/vehicle/1874043
2189,2022 Toyota,Corolla,LE,"3,641 miles",1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,30 City,38 Hwy,1,"$26,990",https://www.carvana.com/vehicle/2133509
2190,2019 Ram,1500 Classic Regular Cab,Tradesman 8 ft,"44,391 miles",1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,15 City,22 Hwy,1,"$26,990",https://www.carvana.com/vehicle/2046960
2191,2018 Honda,CR-V,EX-L,"22,557 miles",0,1,1,0,0,1,1,1,1,0,0,1,0,0,0,0,27 City,33 Hwy,1,"$31,990",https://www.carvana.com/vehicle/2153073
2192,2019 Chevrolet,Impala,Premier,"59,842 miles",1,1,0,0,1,0,1,1,1,0,0,0,0,1,0,0,19 City,28 Hwy,1,"$26,149",https://www.carvana.com/vehicle/2046714
2193,2019 Nissan,Altima,2.5 SV,"38,832 miles",1,1,0,1,0,0,1,1,1,0,0,1,0,0,0,0,28 City,39 Hwy,1,"$25,590",https://www.carvana.com/vehicle/2091437
2194,2014 Porsche,Panamera,4S Executive,"65,689 miles",1,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,17 City,26 Hwy,1,"$53,287",https://www.carvana.com/vehicle/2159081
2195,2021 GMC,Sierra 1500 Double Cab,6 1/2 ft,"5,266 miles",1,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,"$39,990",https://www.carvana.com/vehicle/2098530
2196,2019 Ram,1500 Classic Crew Cab,Big Horn 6 1/3 ft,"27,528 miles",1,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,15 City,22 Hwy,1,"$34,990",https://www.carvana.com/vehicle/2023264
2197,2014 Maserati,Quattroporte,S Q4,"47,804 miles",1,1,1,0,1,0,1,1,0,0,0,0,0,1,0,0,15 City,24 Hwy,1,"$32,990",https://www.carvana.com/vehicle/2091454
2198,2018 Volkswagen,Tiguan,2.0T SE,"17,387 miles",1,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,22 City,27 Hwy,1,"$28,590",https://www.carvana.com/vehicle/2153038
2199,2012 Mercedes-Benz,M-Class,ML 350 4MATIC,"45,326 miles",1,1,1,0,1,0,1,1,1,0,0,0,0,1,0,0,17 City,22 Hwy,1,"$25,990",https://www.carvana.com/vehicle/2133682
2200,2017 Chevrolet,Silverado 1500 Crew Cab,LT 5 3/4 ft,"29,486 miles",1,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,18 City,24 Hwy,1,"$36,590",https://www.carvana.com/vehicle/2052677
2201,2018 Subaru,Crosstrek,2.0i Premium,"33,526 miles",1,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,27 City,33 Hwy,1,"$27,590",https://www.carvana.com/vehicle/2063919
2202,2014 Chevrolet,Corvette,Stingray Z51,"52,567 miles",1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,16 City,28 Hwy,1,"$51,998",https://www.carvana.com/vehicle/2158469
2203,2020 Honda,Ridgeline,Black Edition 5 ft,"7,411 miles",0,1,1,0,1,0,0,1,1,0,0,0,0,1,0,0,19 City,24 Hwy,1,"$44,590",https://www.carvana.com/vehicle/2063913
2204,2021 Jeep,Grand Cherokee,Laredo E,"8,739 miles",1,1,1,0,0,1,0,1,1,0,0,0,0,1,0,0,19 City,26 Hwy,1,"$38,590",https://www.carvana.com/vehicle/2093881
2205,2019 Ford,Edge,SEL,"61,139 miles",1,1,1,0,0,1,1,1,1,0,0,1,0,0,0,0,21 City,28 Hwy,1,"$28,199",https://www.carvana.com/vehicle/2164990
2206,2018 Mercedes-Benz,C-Class,C 300,"26,571 miles",1,1,1,0,1,1,1,0,1,0,0,1,0,0,0,0,24 City,33 Hwy,1,"$33,990",https://www.carvana.com/vehicle/2045328
2207,2015 Ford,F150 SuperCrew Cab,XLT 5 1/2 ft,"53,220 miles",1,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,19 City,26 Hwy,1,"$32,590",https://www.carvana.com/vehicle/2139124
2208,2015 Cadillac,Escalade ESV,Premium,"99,349 miles",0,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0,14 City,20 Hwy,1,"$43,990",https://www.carvana.com/vehicle/2139153
2209,2021 Jeep,Cherokee,TrailHawk,"24,285 miles",1,1,1,0,0,1,0,1,1,0,0,0,0,1,0,0,18 City,24 Hwy,1,"$37,990",https://www.carvana.com/vehicle/2093855
2210,2017 Toyota,Tundra CrewMax,SR5 5 1/2 ft,"33,754 miles",0,1,1,0,0,1,0,1,1,0,1,0,0,0,1,0,13 City,18 Hwy,1,"$39,990",https://www.carvana.com/vehicle/2093854
2211,2019 Ford,Edge,SEL,"60,113 miles",1,1,1,0,0,1,0,1,1,0,0,1,0,0,0,0,21 City,28 Hwy,1,"$28,099",https://www.carvana.com/vehicle/2164987
2212,2018 Lexus,IS,IS 300,"32,896 miles",1,1,1,0,1,0,1,1,1,0,0,1,0,0,0,0,22 City,32 Hwy,1,"$34,590",https://www.carvana.com/vehicle/2063876
2213,2015 Dodge,Challenger,SXT Plus,"14,559 miles",1,1,1,0,1,1,0,1,0,0,0,0,0,1,0,0,19 City,30 Hwy,1,"$29,990",https://www.carvana.com/vehicle/2128799
2214,2019 Chevrolet,Equinox,LT,"27,381 miles",1,1,1,0,0,1,0,1,1,0,0,1,0,0,0,0,26 City,32 Hwy,1,"$25,990",https://www.carvana.com/vehicle/2045297
2215,2019 Nissan,Frontier Crew Cab,SV 5 ft,"24,850 miles",1,1,1,0,0,1,1,0,0,0,1,0,0,1,0,0,16 City,23 Hwy,1,"$30,990",https://www.carvana.com/vehicle/2139118
2216,2019 BMW,3 Series,330i,"10,750 miles",1,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0,24 City,34 Hwy,1,"$39,590",https://www.carvana.com/vehicle/2097048
2217,2011 BMW,3 Series,328i,"28,197 miles",1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,"$25,990",https://www.carvana.com/vehicle/2139319
2218,2019 INFINITI,Q50,3.0t LUXE,"30,200 miles",1,1,0,0,1,1,1,1,1,0,0,0,0,1,0,0,20 City,29 Hwy,1,"$32,590",https://www.carvana.com/vehicle/2131992
2219,2018 Ford,Explorer,XLT,"33,270 miles",1,1,0,1,1,1,0,1,0,0,0,0,0,1,0,0,17 City,24 Hwy,1,"$33,590",https://www.carvana.com/vehicle/2120770
2220,2019 Ford,Explorer,XLT,"23,869 miles",0,1,0,1,1,0,1,1,0,0,0,1,0,0,0,0,19 City,27 Hwy,1,"$36,990",https://www.carvana.com/vehicle/2128759
2221,2018 Ford,Explorer,Limited,"60,240 miles",1,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,18 City,25 Hwy,1,"$32,099",https://www.carvana.com/vehicle/2164989
2222,2016 Toyota,Avalon,XLE Premium Hybrid,"27,434 miles",1,1,1,0,1,0,1,1,1,0,0,1,0,0,0,0,40 City,39 Hwy,1,"$29,990",https://www.carvana.com/vehicle/2081164
2223,2018 Audi,A3,Premium,"13,284 miles",1,1,1,0,0,1,1,1,1,0,0,1,0,0,0,0,26 City,35 Hwy,1,"$30,990",https://www.carvana.com/vehicle/2149370
2224,2018 Mercedes-Benz,E-Class,E 400,"14,861 miles",1,1,1,0,1,1,0,1,0,0,0,0,0,1,0,0,20 City,26 Hwy,1,"$62,590",https://www.carvana.com/vehicle/2149369
2225,2021 Toyota,GR Supra,2.0,"8,230 miles",1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,25 City,32 Hwy,1,"$50,590",https://www.carvana.com/vehicle/2114403
2226,2020 Jaguar,XE,XE P250 S,"6,299 miles",0,1,0,1,1,0,1,1,1,0,0,1,0,0,0,0,25 City,34 Hwy,1,"$42,990",https://www.carvana.com/vehicle/2149322
2227,2022 Kia,Sportage,SX Turbo,"13,008 miles",0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,19 City,24 Hwy,1,"$33,822",https://www.carvana.com/vehicle/2164302
2228,2021 Chevrolet,Silverado 1500 Crew Cab,Custom 5 3/4 ft,"11,761 miles",0,1,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,"$41,990",https://www.carvana.com/vehicle/2062209
2229,2019 Ford,Fiesta,SE,"54,560 miles",1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,27 City,35 Hwy,1,"$16,140",https://www.carvana.com/vehicle/2057971
2230,2016 Jeep,Grand Cherokee,Limited 75th Anniversary Edition,"63,692 miles",1,1,1,0,1,0,1,1,0,0,0,0,0,1,0,0,18 City,25 Hwy,1,"$31,590",https://www.carvana.com/vehicle/2142019
2231,2019 Ford,Fiesta,SE,"54,590 miles",1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,27 City,35 Hwy,1,"$16,140",https://www.carvana.com/vehicle/2057967
2232,2016 MINI,Convertible,Cooper S,"36,405 miles",1,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,25 City,34 Hwy,1,"$25,990",https://www.carvana.com/vehicle/2149340
2233,2020 Lexus,RX,RX 350,"8,298 miles",1,1,0,1,0,1,0,1,1,0,0,0,0,1,0,0,20 City,27 Hwy,1,"$47,590",https://www.carvana.com/vehicle/2070850
2234,2018 Ford,Explorer,XLT,"25,611 miles",1,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,17 City,24 Hwy,1,"$34,590",https://www.carvana.com/vehicle/2035265
2235,2020 Ford,Expedition MAX,Limited,"47,277 miles",1,1,1,0,1,1,0,1,0,0,0,0,0,1,0,0,17 City,23 Hwy,1,"$56,990",https://www.carvana.com/vehicle/2062164
2236,2019 MINI,Convertible,Cooper,"31,567 miles",1,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,27 City,35 Hwy,1,"$28,590",https://www.carvana.com/vehicle/2142008
2237,2020 Subaru,Ascent,Limited,"21,148 miles",0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,20 City,26 Hwy,1,"$43,990",https://www.carvana.com/vehicle/2104042
2238,2020 GMC,Terrain,SLT,"47,407 miles",1,1,1,0,0,1,1,1,1,0,0,1,0,0,0,0,25 City,28 Hwy,1,"$28,990",https://www.carvana.com/vehicle/2062151
2239,2021 Ford,Bronco Sport,Big Bend,"16,692 miles",1,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,25 City,28 Hwy,1,"$38,990",https://www.carvana.com/vehicle/2104064
2240,2019 Subaru,Outback,3.6R Limited,"40,434 miles",1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,1,20 City,27 Hwy,1,"$33,990",https://www.carvana.com/vehicle/2142195
2241,2020 Subaru,Ascent,Limited,"22,071 miles",1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,20 City,26 Hwy,1,"$42,590",https://www.carvana.com/vehicle/2149258
2242,2021 Lexus,ES,ES 350,593 miles,1,1,1,0,0,1,0,1,1,0,0,0,0,1,0,0,22 City,32 Hwy,1,"$44,590",https://www.carvana.com/vehicle/1974572
2243,2019 Ford,Fiesta,SE,"52,099 miles",1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,27 City,35 Hwy,1,"$16,140",https://www.carvana.com/vehicle/2057969
2244,2020 Tesla,Model 3,Standard Range Plus,"12,559 miles",1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,"$46,590",https://www.carvana.com/vehicle/2109380
2245,2019 Mercedes-Benz,GLA,GLA 250 4MATIC,"39,896 miles",1,1,1,0,1,1,1,0,1,0,0,1,0,0,0,0,23 City,31 Hwy,1,"$34,990",https://www.carvana.com/vehicle/2109395
2246,2020 Nissan,Pathfinder,SV,"54,229 miles",1,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,20 City,27 Hwy,1,"$29,740",https://www.carvana.com/vehicle/2076097
2247,2019 Lexus,RX,RX 350 F SPORT,"19,555 miles",1,1,0,1,1,0,0,1,1,0,0,0,0,1,0,0,19 City,26 Hwy,1,"$49,990",https://www.carvana.com/vehicle/2069062
2248,2021 Toyota,Venza,Limited,"17,264 miles",1,1,1,0,1,0,0,1,1,0,0,1,0,0,0,0,40 City,37 Hwy,1,"$44,990",https://www.carvana.com/vehicle/2144347
2249,2018 Mazda,MAZDA6,Grand Touring Reserve,"12,517 miles",1,1,0,1,0,1,1,0,1,0,0,1,0,0,0,0,23 City,31 Hwy,1,"$30,990",https://www.carvana.com/vehicle/2109392
2250,2012 Toyota,FJ Cruiser,base,"75,931 miles",1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,17 City,20 Hwy,1,"$35,990",https://www.carvana.com/vehicle/2044184
2251,2019 Mercedes-Benz,CLA,CLA 250,"34,723 miles",1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,24 City,37 Hwy,1,"$33,590",https://www.carvana.com/vehicle/2103046
2252,2016 Mazda,MX-5 Miata,Grand Touring,"22,101 miles",1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,27 City,34 Hwy,1,"$26,590",https://www.carvana.com/vehicle/2109349
2253,2020 Hyundai,Santa Fe,2.4 SEL,"23,197 miles",1,1,0,1,0,0,1,1,1,0,0,1,0,0,0,0,22 City,29 Hwy,1,"$31,990",https://www.carvana.com/vehicle/2109343
2254,2019 Ford,Edge,SE,"30,169 miles",1,1,0,1,0,1,0,1,1,0,0,1,0,0,0,0,22 City,29 Hwy,1,"$26,990",https://www.carvana.com/vehicle/2076359
2255,2016 Volkswagen,Golf GTI,Autobahn Hatchback,"61,853 miles",0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,25 City,34 Hwy,1,"$27,498",https://www.carvana.com/vehicle/2174139
2256,2020 Ram,1500 Quad Cab,Big Horn 6 1/3 ft,"10,267 miles",0,1,0,0,0,0,1,1,1,0,1,0,0,0,1,0,15 City,22 Hwy,1,"$41,990",https://www.carvana.com/vehicle/2109369
2257,2016 Buick,Enclave,Premium,"84,824 miles",0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,15 City,22 Hwy,1,"$25,990",https://www.carvana.com/vehicle/2103063
2258,2021 Chevrolet,Silverado 1500 Crew Cab,LT 5 3/4 ft,"5,441 miles",1,1,1,0,0,0,1,1,1,0,1,1,0,0,0,0,19 City,22 Hwy,1,"$47,990",https://www.carvana.com/vehicle/2076350
2259,2020 Toyota,C-HR,LE,"9,520 miles",0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,27 City,31 Hwy,1,"$30,498",https://www.carvana.com/vehicle/2174303
2260,2019 Ram,1500 Crew Cab,Laramie Longhorn 5 1/2 ft,"76,927 miles",0,1,0,0,1,0,1,1,1,0,0,0,0,0,1,0,15 City,21 Hwy,1,"$49,590",https://www.carvana.com/vehicle/2076372
2261,2015 Porsche,Macan,S,"63,941 miles",1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,17 City,23 Hwy,1,"$41,498",https://www.carvana.com/vehicle/2174327
2262,2020 Honda,Odyssey,Elite,"23,214 miles",1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,19 City,28 Hwy,1,"$47,990",https://www.carvana.com/vehicle/1975405
2263,2020 Jeep,Grand Cherokee,Limited,"35,745 miles",0,1,1,0,1,0,1,1,1,0,0,0,0,1,0,0,19 City,26 Hwy,1,"$36,990",https://www.carvana.com/vehicle/2069005
2264,2021 Ford,Bronco Sport,Big Bend,"13,336 miles",1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,25 City,28 Hwy,1,"$38,990",https://www.carvana.com/vehicle/2109331
2265,2018 Jeep,Grand Cherokee,Limited,"15,580 miles",0,1,1,0,1,0,1,1,0,0,0,0,0,1,0,0,19 City,26 Hwy,1,"$36,990",https://www.carvana.com/vehicle/2076342
2266,2018 Mercedes-Benz,C-Class,C 300,"39,578 miles",1,1,1,0,1,1,0,0,1,0,0,1,0,0,0,0,24 City,33 Hwy,1,"$31,990",https://www.carvana.com/vehicle/1962525
2267,2019 Jeep,Cherokee,Latitude Plus,"39,026 miles",1,1,1,0,0,1,0,1,1,0,0,1,0,0,0,0,21 City,30 Hwy,1,"$26,990",https://www.carvana.com/vehicle/2101647
2268,2017 Audi,A3,Premium Plus,"26,727 miles",1,1,1,0,0,1,0,1,1,0,0,1,0,0,0,0,26 City,35 Hwy,1,"$27,990",https://www.carvana.com/vehicle/2121262
2269,2018 Ford,Expedition,Limited,"74,571 miles",1,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,17 City,22 Hwy,1,"$47,196",https://www.carvana.com/vehicle/2108308
2270,2018 GMC,Sierra 1500 Regular Cab,6 1/2 ft,"31,425 miles",0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,16 City,23 Hwy,1,"$29,990",https://www.carvana.com/vehicle/2101643
2271,2018 Porsche,Macan,base,"22,424 miles",1,1,1,0,0,1,0,1,1,0,0,1,0,0,0,0,20 City,25 Hwy,1,"$51,287",https://www.carvana.com/vehicle/2108309
2272,2014 Chevrolet,Silverado 1500 Crew Cab,Work Truck 5 3/4 ft,"47,851 miles",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,18 City,24 Hwy,1,"$29,990",https://www.carvana.com/vehicle/2101646
2273,2017 Land Rover,Range Rover Sport,SVR,"65,762 miles",1,1,1,1,0,0,1,1,0,0,0,0,0,0,1,0,14 City,19 Hwy,1,"$79,498",https://www.carvana.com/vehicle/2153764
2274,2018 Ford,Flex,SEL,"13,782 miles",0,1,1,0,1,1,1,1,0,0,0,0,0,1,0,0,16 City,23 Hwy,1,"$33,590",https://www.carvana.com/vehicle/2154480
2275,2018 Chrysler,Pacifica,Touring L,"24,354 miles",1,1,0,1,0,0,1,1,1,0,0,0,0,1,0,0,18 City,28 Hwy,1,"$32,990",https://www.carvana.com/vehicle/2057381
2276,2020 Toyota,Highlander,XLE,"45,350 miles",1,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,20 City,27 Hwy,1,"$42,590",https://www.carvana.com/vehicle/2086289
2277,2015 Ford,F150 SuperCrew Cab,XLT 5 1/2 ft,"81,954 miles",1,1,1,0,1,1,0,1,0,0,0,0,0,1,0,0,19 City,26 Hwy,1,"$28,990",https://www.carvana.com/vehicle/1849490
2278,2021 Kia,Forte,GT,"10,677 miles",1,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,25 City,32 Hwy,1,"$27,990",https://www.carvana.com/vehicle/2162461
2279,2017 GMC,Acadia Limited,base,"40,069 miles",0,1,1,0,1,1,0,1,1,0,0,0,0,1,0,0,15 City,22 Hwy,1,"$32,990",https://www.carvana.com/vehicle/2121237
2280,2019 Lincoln,MKZ,Reserve I,"29,997 miles",1,1,1,0,1,0,1,1,1,0,0,1,0,0,0,0,20 City,31 Hwy,1,"$36,590",https://www.carvana.com/vehicle/2086500
2281,2013 Porsche,Boxster,base,"33,143 miles",0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,20 City,30 Hwy,1,"$45,488",https://www.carvana.com/vehicle/2161952
2282,2019 Subaru,Forester,base,"33,735 miles",1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,26 City,33 Hwy,1,"$27,990",https://www.carvana.com/vehicle/2086499
2283,2016 Ford,F150 Super Cab,XL 6 1/2 ft,"22,672 miles",1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,18 City,23 Hwy,1,"$37,990",https://www.carvana.com/vehicle/2094525
2284,2018 Mercedes-Benz,C-Class,C 300 4MATIC,"10,756 miles",1,1,1,0,0,1,1,0,1,0,0,1,0,0,0,0,22 City,29 Hwy,1,"$53,990",https://www.carvana.com/vehicle/2101831
2285,2019 Chevrolet,Silverado 2500 HD Double Cab,Work Truck 8 ft,"34,331 miles",0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,"$43,990",https://www.carvana.com/vehicle/2057347
2286,2015 Chevrolet,Silverado 2500 HD Crew Cab,LTZ 8 ft,"41,003 miles",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"$49,990",https://www.carvana.com/vehicle/2134835
2287,2017 Ram,1500 Regular Cab,Tradesman 8 ft,"39,496 miles",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"$27,990",https://www.carvana.com/vehicle/2066901
2288,2016 Lexus,RC,RC 300,"49,306 miles",0,1,1,0,1,0,1,1,0,0,0,0,0,1,0,0,19 City,26 Hwy,1,"$34,590",https://www.carvana.com/vehicle/2088280
2289,2014 Acura,RLX,base,"29,859 miles",0,1,1,0,1,0,1,1,1,0,0,0,0,1,0,0,20 City,31 Hwy,1,"$28,590",https://www.carvana.com/vehicle/2152989
2290,2019 Cadillac,XT4,Premium Luxury,"33,628 miles",0,1,1,0,0,1,1,1,0,0,0,1,0,0,0,0,24 City,30 Hwy,1,"$37,990",https://www.carvana.com/vehicle/2091498
2291,2015 Mercedes-Benz,SLK-Class,SLK 250,"41,696 miles",1,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,23 City,33 Hwy,1,"$32,590",https://www.carvana.com/vehicle/2166589
2292,2013 Chevrolet,Camaro,SS,"4,769 miles",1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,15 City,24 Hwy,1,"$33,590",https://www.carvana.com/vehicle/2152992
2293,2020 Honda,Accord,Sport,"15,329 miles",1,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,29 City,35 Hwy,1,"$32,990",https://www.carvana.com/vehicle/2133374
2294,2015 Chevrolet,Camaro,LT,"44,738 miles",1,1,1,0,1,1,0,1,0,0,0,0,0,1,0,0,19 City,30 Hwy,1,"$27,590",https://www.carvana.com/vehicle/2171555
2295,2017 Lexus,IS,IS 200t,"34,061 miles",0,1,1,0,1,0,0,1,1,0,0,1,0,0,0,0,22 City,32 Hwy,1,"$31,990",https://www.carvana.com/vehicle/2091488
2296,2018 Jaguar,F-TYPE,3.0 340 HP,"14,358 miles",1,1,0,1,1,0,1,1,0,0,0,0,0,1,0,0,20 City,28 Hwy,1,"$56,990",https://www.carvana.com/vehicle/2064762
2297,2018 GMC,Acadia,Denali,"71,071 miles",1,1,1,0,1,1,0,1,0,0,0,0,0,1,0,0,18 City,25 Hwy,1,"$35,590",https://www.carvana.com/vehicle/2098794
2298,2019 Buick,Encore,Essence,"54,439 miles",1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,26 City,31 Hwy,1,"$23,549",https://www.carvana.com/vehicle/2053609
2299,2020 Honda,CR-V,EX-L,"2,721 miles",1,1,1,0,0,0,1,1,1,0,0,1,0,0,0,0,28 City,34 Hwy,1,"$35,990",https://www.carvana.com/vehicle/2098793
2300,2020 Jeep,Cherokee,Latitude Plus,"6,330 miles",1,1,0,1,0,1,0,1,1,0,0,1,0,0,0,0,22 City,31 Hwy,1,"$29,590",https://www.carvana.com/vehicle/2064756
2301,2018 Volkswagen,Golf GTI,S Hatchback,"18,931 miles",1,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,24 City,32 Hwy,1,"$29,590",https://www.carvana.com/vehicle/2091721
2302,2021 Toyota,RAV4,LE,"5,037 miles",1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,27 City,35 Hwy,1,"$33,990",https://www.carvana.com/vehicle/2160252
2303,2019 Chevrolet,Malibu,LT,"54,306 miles",1,1,1,0,0,1,0,1,1,0,0,1,0,0,0,0,29 City,36 Hwy,1,"$22,140",https://www.carvana.com/vehicle/2079500
2304,2018 Mercedes-Benz,C-Class,C 300,"29,913 miles",1,1,1,0,0,1,1,1,1,0,0,1,0,0,0,0,24 City,33 Hwy,1,"$34,990",https://www.carvana.com/vehicle/2064781
2305,2021 Nissan,Titan Crew Cab,SV 5 1/2 ft,420 miles,1,1,1,0,1,0,1,1,1,0,0,0,0,0,1,0,16 City,21 Hwy,1,"$42,990",https://www.carvana.com/vehicle/2064775
2306,2019 Chevrolet,Impala,LT,"52,346 miles",1,1,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,1,"$24,740",https://www.carvana.com/vehicle/2052903
2307,2021 Toyota,Tundra Double Cab,SR5 6 1/2 ft,24 miles,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,13 City,17 Hwy,1,"$45,590",https://www.carvana.com/vehicle/2064777
2308,2019 Chevrolet,Malibu,LT,"62,288 miles",1,1,1,0,0,1,1,1,1,0,0,1,0,0,0,0,29 City,36 Hwy,1,"$21,140",https://www.carvana.com/vehicle/2052869
2309,2020 Chevrolet,Silverado 1500 Double Cab,Work Truck 6 1/2 ft,"36,556 miles",1,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,16 City,21 Hwy,1,"$33,590",https://www.carvana.com/vehicle/2097976
2310,2018 Kia,Stinger,Premium,"40,496 miles",1,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,22 City,29 Hwy,1,"$31,990",https://www.carvana.com/vehicle/2090974
2311,2019 Buick,Encore,Essence,"54,439 miles",1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,26 City,31 Hwy,1,"$23,549",https://www.carvana.com/vehicle/2053609
2312,2020 Subaru,Ascent,Limited,"23,424 miles",0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,20 City,26 Hwy,1,"$39,990",https://www.carvana.com/vehicle/1874043
2313,2020 Volkswagen,Passat,R-Line,"6,173 miles",1,1,0,0,0,1,1,1,1,0,0,1,0,0,0,0,23 City,34 Hwy,1,"$29,990",https://www.carvana.com/vehicle/2119845
2314,2014 Toyota,Tacoma Double Cab,PreRunner 5 ft,"55,794 miles",1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,17 City,21 Hwy,1,"$31,590",https://www.carvana.com/vehicle/2119847
2315,2019 Mercedes-Benz,A-Class,A 220,"15,931 miles",1,1,1,0,0,1,1,0,1,0,0,1,0,0,0,0,24 City,35 Hwy,1,"$36,590",https://www.carvana.com/vehicle/2119841
2316,2019 Buick,Encore,Essence,"58,387 miles",1,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,26 City,31 Hwy,1,"$23,149",https://www.carvana.com/vehicle/2053606
2317,2018 BMW,X2,xDrive28i,"15,614 miles",0,1,1,0,1,1,1,1,1,0,0,1,0,0,0,0,21 City,31 Hwy,1,"$35,990",https://www.carvana.com/vehicle/2168423
2318,2020 Audi,Q3,S line Premium,"10,509 miles",1,1,0,1,0,1,1,1,0,0,0,1,0,0,0,0,19 City,27 Hwy,1,"$43,990",https://www.carvana.com/vehicle/2119865
2319,2021 Toyota,GR Supra,3.0 Premium,"3,086 miles",1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1,22 City,30 Hwy,1,"$59,590",https://www.carvana.com/vehicle/2146797
2320,2020 Subaru,WRX,WRX STI,"19,871 miles",1,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,16 City,22 Hwy,1,"$41,590",https://www.carvana.com/vehicle/2119860
2321,2019 Nissan,Rogue,SV,"58,027 miles",1,1,1,0,0,1,1,1,1,0,0,1,0,0,1,0,25 City,32 Hwy,1,"$24,799",https://www.carvana.com/vehicle/2053607
2322,2018 Honda,CR-V,LX,"39,825 miles",1,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,26 City,32 Hwy,1,"$26,990",https://www.carvana.com/vehicle/2093132
2323,2020 Jeep,Grand Cherokee,Laredo E,"13,175 miles",1,1,1,0,0,1,0,1,1,0,0,0,0,1,0,0,18 City,25 Hwy,1,"$40,590",https://www.carvana.com/vehicle/2093117
