,year_make,model,details,mileage,Bluetooth,Backup Camera,Infotainment,Screen,Navigation,Hands Free Calling,Heated Seats,Power Seat Controls,Rear Air Vents,Bed Liner,Tow Hitch,4-Cyl,3-Cyl,V6,V8,6-Cyl,city_mpg,highway_mpg,No Reported Accidents,price,url
580,2012 Jeep,Wrangler,Unlimited Sahara,"64,963 miles",1,0,1,1,1,1,1,0,0,0,0,0,0,1,0,0,16 City,20 Hwy,1,"$31,990 ",https://www.carvana.com/vehicle/2061714
581,2012 Chevrolet,Silverado 2500 HD Crew Cab,LT 6 1/2 ft,"54,067 miles",1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,"$32,990 ",https://www.carvana.com/vehicle/2090099
582,2012 Toyota,Tacoma Double Cab,5 ft,"51,356 miles",1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,"$32,590 ",https://www.carvana.com/vehicle/1817497
583,2012 Jeep,Wrangler,Unlimited Sahara,"75,490 miles",1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,16 City,20 Hwy,1,"$30,990 ",https://www.carvana.com/vehicle/2027821
584,2012 Mercedes-Benz,SLK-Class,SLK 350,"73,898 miles",0,0,1,0,1,1,1,1,0,0,0,0,0,1,0,0,20 City,29 Hwy,1,"$26,590 ",https://www.carvana.com/vehicle/2094877
585,2012 Toyota,4Runner,Limited,"79,294 miles",1,1,1,0,1,1,0,1,1,0,0,0,0,1,0,0,17 City,22 Hwy,1,"$31,990 ",https://www.carvana.com/vehicle/1958860
586,2012 Toyota,Camry,LE Hybrid,"89,436 miles",1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,43 City,39 Hwy,1,"$15,990 ",https://www.carvana.com/vehicle/2044723
587,2012 Kia,Optima,SX,"71,899 miles",1,1,1,0,1,1,0,1,1,0,0,1,0,0,0,0,22 City,34 Hwy,1,"$17,590 ",https://www.carvana.com/vehicle/1860264
588,2012 Honda,Accord,LX,"97,391 miles",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,23 City,34 Hwy,1,"$15,990 ",https://www.carvana.com/vehicle/2104747
589,2012 Volkswagen,GTI,2.0T Hatchback,"70,742 miles",1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,24 City,33 Hwy,1,"$17,990 ",https://www.carvana.com/vehicle/1832110
590,2012 Lexus,ES,ES 350,"17,687 miles",1,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,19 City,28 Hwy,1,"$23,990 ",https://www.carvana.com/vehicle/2111172
591,2012 Toyota,Prius,Three,"75,055 miles",1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,51 City,48 Hwy,1,"$18,590 ",https://www.carvana.com/vehicle/1885825
592,2012 Jeep,Wrangler,Sport,"78,163 miles",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,17 City,21 Hwy,1,"$24,990 ",https://www.carvana.com/vehicle/1821305
593,2012 Hyundai,Sonata,GLS,"91,788 miles",1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,24 City,35 Hwy,1,"$13,990 ",https://www.carvana.com/vehicle/1893087
594,2012 Mazda,MX-5 Miata,Touring,"11,724 miles",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,21 City,28 Hwy,1,"$20,590 ",https://www.carvana.com/vehicle/1820539
595,2012 Mercedes-Benz,C-Class,C 250,"82,124 miles",1,1,0,0,1,1,1,0,1,0,0,1,0,0,0,0,21 City,31 Hwy,1,"$16,590 ",https://www.carvana.com/vehicle/2080227
596,2012 BMW,1 Series,128i,"64,001 miles",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18 City,27 Hwy,1,"$19,990 ",https://www.carvana.com/vehicle/2008069
597,2012 MINI,Hardtop,Cooper,"45,455 miles",1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,28 City,36 Hwy,1,"$15,990 ",https://www.carvana.com/vehicle/2007225
598,2012 Volvo,C70,T5,"73,779 miles",1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,18 City,28 Hwy,1,"$17,990 ",https://www.carvana.com/vehicle/2006868
599,2012 Chevrolet,Camaro,LT,"12,243 miles",1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,18 City,29 Hwy,1,"$23,990 ",https://www.carvana.com/vehicle/2081606
600,2012 Volkswagen,Beetle,2.0T Turbo,"75,119 miles",1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,21 City,30 Hwy,1,"$16,990 ",https://www.carvana.com/vehicle/1835976
601,2012 Toyota,RAV4,Limited,"81,936 miles",1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,21 City,27 Hwy,1,"$19,990 ",https://www.carvana.com/vehicle/2087584
602,2012 GMC,Terrain,SLT,"91,750 miles",1,1,0,1,1,1,1,1,0,0,0,1,0,0,0,0,22 City,32 Hwy,1,"$16,990 ",https://www.carvana.com/vehicle/2051397
603,2012 Volkswagen,Tiguan,2.0T SE 4Motion,"62,227 miles",0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,21 City,27 Hwy,1,"$17,590 ",https://www.carvana.com/vehicle/1955016
604,2012 FIAT,500,Sport,"36,516 miles",1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,27 City,34 Hwy,1,"$13,990 ",https://www.carvana.com/vehicle/2087216
605,2012 Mercedes-Benz,E-Class,E 350,"38,606 miles",1,1,0,0,1,1,1,0,1,0,0,0,0,1,0,0,20 City,30 Hwy,1,"$24,990 ",https://www.carvana.com/vehicle/1781763
606,2012 INFINITI,G,G37x,"66,610 miles",1,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,18 City,25 Hwy,1,"$19,990 ",https://www.carvana.com/vehicle/2057807
607,2012 Toyota,Camry,SE,"53,330 miles",1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,25 City,35 Hwy,1,"$16,590 ",https://www.carvana.com/vehicle/2056898
608,2012 BMW,1 Series,128i,"51,174 miles",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,18 City,27 Hwy,1,"$20,990 ",https://www.carvana.com/vehicle/2056796
609,2012 Audi,Q5,2.0T Quattro Premium,"78,388 miles",0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,20 City,27 Hwy,1,"$18,590 ",https://www.carvana.com/vehicle/1811076
610,2012 Honda,Odyssey,Touring Elite,"64,082 miles",1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,19 City,28 Hwy,1,"$23,990 ",https://www.carvana.com/vehicle/1985185
611,2012 Buick,LaCrosse,Premium I,"37,441 miles",1,1,0,0,1,1,1,1,1,0,0,1,0,1,0,0,25 City,36 Hwy,1,"$18,990 ",https://www.carvana.com/vehicle/2021499
612,2012 BMW,5 Series,535i xDrive,"79,767 miles",0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,1,21 City,30 Hwy,1,"$19,990 ",https://www.carvana.com/vehicle/2082492
613,2012 Honda,Civic,LX,"75,212 miles",1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,28 City,36 Hwy,1,"$15,990 ",https://www.carvana.com/vehicle/2021309
614,2012 Volvo,C70,T5,"99,896 miles",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,18 City,28 Hwy,1,"$17,990 ",https://www.carvana.com/vehicle/1851246
615,2012 Volkswagen,Jetta,2.0L TDI,"85,256 miles",1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,29 City,37 Hwy,1,"$14,990 ",https://www.carvana.com/vehicle/2092003
616,2012 Honda,CR-V,EX,"96,418 miles",1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,23 City,31 Hwy,1,"$16,990 ",https://www.carvana.com/vehicle/1818924
617,2012 Mercedes-Benz,CLS-Class,CLS 550 4MATIC,"69,379 miles",1,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,16 City,25 Hwy,1,"$28,990 ",https://www.carvana.com/vehicle/1874115
618,2012 Porsche,Boxster,base,"36,020 miles",1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,20 City,29 Hwy,1,"$35,990 ",https://www.carvana.com/vehicle/1879014
619,2012 Buick,Verano,base,"55,167 miles",1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,21 City,32 Hwy,1,"$15,990 ",https://www.carvana.com/vehicle/2145560
620,2012 Porsche,Boxster,base,"36,020 miles",1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,20 City,29 Hwy,1,"$35,990 ",https://www.carvana.com/vehicle/1879014
621,2012 Buick,Verano,base,"55,167 miles",1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,21 City,32 Hwy,1,"$15,990 ",https://www.carvana.com/vehicle/2145560
622,2012 Kia,Sportage,EX,"74,925 miles",1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,21 City,30 Hwy,1,"$16,990 ",https://www.carvana.com/vehicle/1993697
623,2012 Audi,TT,Quattro Premium Plus,"77,430 miles",1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,23 City,31 Hwy,1,"$21,990 ",https://www.carvana.com/vehicle/2145576
624,2012 Volkswagen,Golf,TDI,"92,416 miles",0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,30 City,42 Hwy,1,"$15,590 ",https://www.carvana.com/vehicle/2145573
625,2012 Nissan,Pathfinder,SV,"61,135 miles",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,15 City,22 Hwy,1,"$18,990 ",https://www.carvana.com/vehicle/2112590
626,2012 Chevrolet,Camaro,LT,"76,853 miles",1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,18 City,29 Hwy,1,"$20,990 ",https://www.carvana.com/vehicle/2112579
627,2012 Kia,Sorento,EX,"96,120 miles",1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,18 City,24 Hwy,1,"$16,990 ",https://www.carvana.com/vehicle/2165166
628,2012 Mazda,MAZDA3,i Touring,"83,219 miles",1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,"$14,590 ",https://www.carvana.com/vehicle/2180487
629,2012 Hyundai,Veloster,base,"60,763 miles",1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,27 City,35 Hwy,1,"$14,990 ",https://www.carvana.com/vehicle/2118778
630,2012 Honda,Accord,SE,"60,020 miles",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,23 City,34 Hwy,1,"$17,990 ",https://www.carvana.com/vehicle/2180669
631,2012 GMC,Acadia,SLT,"75,010 miles",1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,17 City,24 Hwy,1,"$18,990 ",https://www.carvana.com/vehicle/2145733
632,2012 Mazda,MAZDA3,i Touring,"64,000 miles",0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,28 City,39 Hwy,1,"$15,990 ",https://www.carvana.com/vehicle/2171601
633,2012 Toyota,Camry,SE,"77,433 miles",1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,25 City,35 Hwy,1,"$17,990 ",https://www.carvana.com/vehicle/2145656
634,2012 Chevrolet,Cruze,LT,"78,793 miles",0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,26 City,38 Hwy,1,"$13,990 ",https://www.carvana.com/vehicle/2111648
635,2012 Buick,Enclave,Premium,"45,991 miles",1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,17 City,24 Hwy,1,"$21,590 ",https://www.carvana.com/vehicle/2180591
636,2012 Toyota,Prius,Two,"76,996 miles",1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,51 City,48 Hwy,1,"$17,990 ",https://www.carvana.com/vehicle/2171479
637,2012 BMW,3 Series,328i,"75,746 miles",1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,18 City,27 Hwy,1,"$20,990 ",https://www.carvana.com/vehicle/2138507
638,2012 Mercedes-Benz,GLK-Class,GLK 350 4MATIC,"87,474 miles",1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,16 City,21 Hwy,1,"$19,990 ",https://www.carvana.com/vehicle/2171703
639,2012 Mercedes-Benz,M-Class,ML 350 4MATIC,"88,301 miles",1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,17 City,22 Hwy,1,"$21,990 ",https://www.carvana.com/vehicle/2145780
640,2012 Subaru,Forester,2.5X,"99,131 miles",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,21 City,27 Hwy,1,"$15,990 ",https://www.carvana.com/vehicle/2164533
641,2012 Hyundai,Accent,GLS,"87,132 miles",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,28 City,37 Hwy,1,"$12,590 ",https://www.carvana.com/vehicle/2179886
642,2012 Audi,A7,Premium Quattro,"98,014 miles",1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,"$24,990 ",https://www.carvana.com/vehicle/2179876
643,2012 Mazda,MAZDA2,Sport,"35,428 miles",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,28 City,34 Hwy,1,"$14,990 ",https://www.carvana.com/vehicle/2179835
644,2012 MINI,Countryman,Cooper S ALL4,"98,815 miles",1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,25 City,31 Hwy,1,"$15,990 ",https://www.carvana.com/vehicle/2171808
645,2012 Honda,CR-V,LX,"86,773 miles",1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,22 City,30 Hwy,1,"$17,990 ",https://www.carvana.com/vehicle/2164473
646,2012 Chevrolet,Sonic,LS Hatchback,"29,467 miles",0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,26 City,35 Hwy,1,"$13,990 ",https://www.carvana.com/vehicle/2171824
647,2012 Hyundai,Sonata,GLS,"66,509 miles",1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,24 City,35 Hwy,1,"$15,990 ",https://www.carvana.com/vehicle/2164489
648,2012 Kia,Soul,+,"87,622 miles",1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,23 City,28 Hwy,1,"$13,590 ",https://www.carvana.com/vehicle/2164460
649,2012 Chevrolet,Camaro,LT,"59,066 miles",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,17 City,28 Hwy,1,"$20,990 ",https://www.carvana.com/vehicle/2145101
650,2012 BMW,7 Series,750Li,"75,010 miles",1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,14 City,22 Hwy,1,"$23,990 ",https://www.carvana.com/vehicle/2145094
651,2012 BMW,1 Series,135i,"62,598 miles",1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,18 City,25 Hwy,1,"$21,990 ",https://www.carvana.com/vehicle/2180020
652,2012 Chevrolet,Malibu,LS,"95,892 miles",0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,22 City,33 Hwy,1,"$13,990 ",https://www.carvana.com/vehicle/2119134
653,2012 Ford,Explorer,Limited,"87,176 miles",0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,17 City,23 Hwy,1,"$21,990 ",https://www.carvana.com/vehicle/2164687
654,2012 Toyota,Corolla,LE,"85,189 miles",1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,26 City,34 Hwy,1,"$15,990 ",https://www.carvana.com/vehicle/2145068
655,2012 Cadillac,CTS,3.6,"72,089 miles",1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,18 City,27 Hwy,1,"$20,990 ",https://www.carvana.com/vehicle/2183242
656,2012 Nissan,Sentra,SR,"89,873 miles",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,27 City,34 Hwy,1,"$11,990 ",https://www.carvana.com/vehicle/2180011
657,2012 MINI,Countryman,Cooper,"51,830 miles",1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,25 City,30 Hwy,1,"$15,990 ",https://www.carvana.com/vehicle/2145025
658,2012 Acura,MDX,base,"62,970 miles",1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,16 City,21 Hwy,1,"$24,990 ",https://www.carvana.com/vehicle/2164592
659,2012 Cadillac,SRX,base,"79,599 miles",1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,16 City,23 Hwy,1,"$19,990 ",https://www.carvana.com/vehicle/2180155
660,2012 Cadillac,CTS,3.6,"72,089 miles",1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,18 City,27 Hwy,1,"$20,990 ",https://www.carvana.com/vehicle/2183242
661,2012 Nissan,Sentra,SR,"89,873 miles",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,27 City,34 Hwy,1,"$11,990 ",https://www.carvana.com/vehicle/2180011
662,2012 MINI,Countryman,Cooper,"51,830 miles",1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,25 City,30 Hwy,1,"$15,990 ",https://www.carvana.com/vehicle/2145025
663,2012 Acura,MDX,base,"62,970 miles",1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,16 City,21 Hwy,1,"$24,990 ",https://www.carvana.com/vehicle/2164592
664,2012 Cadillac,SRX,base,"79,599 miles",1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,16 City,23 Hwy,1,"$19,990 ",https://www.carvana.com/vehicle/2180155
665,2012 Chrysler,200,S,"43,340 miles",1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,19 City,29 Hwy,1,"$17,990 ",https://www.carvana.com/vehicle/2180142
666,2012 Lexus,CT,CT 200h Premium,"65,213 miles",1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,43 City,40 Hwy,1,"$20,590 ",https://www.carvana.com/vehicle/2164756
667,2012 Mazda,MAZDA3,i Grand Touring,"48,916 miles",1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,28 City,40 Hwy,1,"$19,590 ",https://www.carvana.com/vehicle/2145141
668,2012 Kia,Sorento,LX,"100,412 miles",1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,21 City,30 Hwy,1,"$15,990 ",https://www.carvana.com/vehicle/2171039
669,2012 Mazda,MAZDA3,MAZDASPEED3 Touring,"67,452 miles",0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,18 City,25 Hwy,1,"$19,990 ",https://www.carvana.com/vehicle/2171026
670,2012 Chevrolet,Camaro,LS,"32,959 miles",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,18 City,29 Hwy,1,"$20,990 ",https://www.carvana.com/vehicle/2180108
671,2012 Honda,Accord,SE,"75,439 miles",1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,23 City,34 Hwy,1,"$17,590 ",https://www.carvana.com/vehicle/2138056
672,2012 Mercedes-Benz,M-Class,ML 350 4MATIC,"76,850 miles",1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,17 City,22 Hwy,1,"$23,990 ",https://www.carvana.com/vehicle/2145338
673,2012 Ford,Fusion,SE,"19,871 miles",0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,"$17,990 ",https://www.carvana.com/vehicle/2179257
674,2012 Honda,Odyssey,EX,"70,332 miles",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,18 City,27 Hwy,1,"$18,990 ",https://www.carvana.com/vehicle/2067687
675,2012 Kia,Sorento,LX,"80,934 miles",1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,21 City,30 Hwy,1,"$15,990 ",https://www.carvana.com/vehicle/2104263
676,2012 Ram,1500 Quad Cab,SLT 6 1/3 ft,"99,306 miles",1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,14 City,20 Hwy,1,"$20,990 ",https://www.carvana.com/vehicle/2179332
677,2012 GMC,Terrain,SLT,"62,036 miles",0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,22 City,32 Hwy,1,"$17,990 ",https://www.carvana.com/vehicle/2118675
678,2012 Honda,Civic,LX,"87,609 miles",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,28 City,39 Hwy,1,"$15,590 ",https://www.carvana.com/vehicle/2179313
679,2012 Dodge,Avenger,SXT,"66,787 miles",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,20 City,31 Hwy,1,"$13,990 ",https://www.carvana.com/vehicle/2104192
680,2012 Jaguar,XF,XF Portfolio,"76,978 miles",1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,16 City,23 Hwy,1,"$18,990 ",https://www.carvana.com/vehicle/2144699
681,2012 Buick,LaCrosse,Leather,"26,051 miles",1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,17 City,27 Hwy,1,"$19,990 ",https://www.carvana.com/vehicle/2151999
682,2012 Chevrolet,Malibu,LS,"26,162 miles",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,22 City,33 Hwy,1,"$15,990 ",https://www.carvana.com/vehicle/2171366
683,2012 Ford,Mustang,Premium,"92,871 miles",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,19 City,29 Hwy,1,"$17,590 ",https://www.carvana.com/vehicle/2141445
684,2012 Kia,Optima,EX,"80,604 miles",1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,24 City,35 Hwy,1,"$15,990 ",https://www.carvana.com/vehicle/2144646
685,2012 Ford,Fusion,SEL,"47,112 miles",1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,"$17,590 ",https://www.carvana.com/vehicle/2179591
686,2012 Mazda,CX-9,Grand Touring,"93,421 miles",1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,17 City,24 Hwy,1,"$16,990 ",https://www.carvana.com/vehicle/2103631
687,2012 Volkswagen,Beetle,2.5L,"66,197 miles",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,22 City,29 Hwy,1,"$16,990 ",https://www.carvana.com/vehicle/1931298
688,2012 Ford,Fusion,SE,"14,544 miles",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,20 City,28 Hwy,1,"$19,590 ",https://www.carvana.com/vehicle/2178662
689,2012 Subaru,Forester,2.5X Premium,"93,737 miles",1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,21 City,27 Hwy,1,"$16,990 ",https://www.carvana.com/vehicle/2141742
690,2012 Chevrolet,Camaro,LS,"70,762 miles",1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,17 City,28 Hwy,1,"$18,990 ",https://www.carvana.com/vehicle/2141735
691,2012 Volkswagen,GTI,2.0T Hatchback,"58,027 miles",1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,21 City,31 Hwy,1,"$18,590 ",https://www.carvana.com/vehicle/2151225
692,2012 Lexus,IS,IS 250,"74,479 miles",1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,21 City,30 Hwy,1,"$20,990 ",https://www.carvana.com/vehicle/2170594
693,2012 Ford,Fusion,SEL,"86,221 miles",0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,"$14,590 ",https://www.carvana.com/vehicle/2151169
694,2012 Mercedes-Benz,SLK-Class,SLK 250,"68,187 miles",0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,23 City,33 Hwy,1,"$24,990 ",https://www.carvana.com/vehicle/2170788
695,2012 Chevrolet,Camaro,LT,"73,896 miles",1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,18 City,29 Hwy,1,"$19,990 ",https://www.carvana.com/vehicle/2179005
696,2012 Acura,RDX,base,"99,816 miles",0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,19 City,24 Hwy,1,"$17,990 ",https://www.carvana.com/vehicle/2151356
697,2012 BMW,5 Series,535i,"82,005 miles",0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,21 City,31 Hwy,1,"$18,990 ",https://www.carvana.com/vehicle/2118103
698,2012 Volkswagen,Beetle,2.5L,"53,541 miles",1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,22 City,29 Hwy,1,"$17,990 ",https://www.carvana.com/vehicle/2170938
699,2012 Cadillac,CTS,3.6,"82,554 miles",1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,18 City,27 Hwy,1,"$18,990 ",https://www.carvana.com/vehicle/2170932
700,2012 Honda,Accord,SE,"51,536 miles",0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,23 City,34 Hwy,1,"$18,990 ",https://www.carvana.com/vehicle/2170928
701,2012 GMC,Terrain,SLE,"78,084 miles",1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,22 City,32 Hwy,1,"$16,990 ",https://www.carvana.com/vehicle/2178948
702,2012 Nissan,Altima,2.5 S,"60,000 miles",1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,23 City,32 Hwy,1,"$14,990 ",https://www.carvana.com/vehicle/2170917
703,2012 Honda,Civic,EX,"92,952 miles",1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,28 City,39 Hwy,1,"$15,990 ",https://www.carvana.com/vehicle/2178905
704,2012 Volkswagen,Tiguan,2.0T SE,"92,518 miles",1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,22 City,27 Hwy,1,"$15,990 ",https://www.carvana.com/vehicle/2144191
705,2012 Cadillac,CTS,3.6,"49,003 miles",1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,18 City,27 Hwy,1,"$22,990 ",https://www.carvana.com/vehicle/2170893
706,2012 Nissan,JUKE,SL,"80,928 miles",1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,"$15,990 ",https://www.carvana.com/vehicle/2179136
707,2012 Ford,Fusion,SE,"65,397 miles",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,"$14,990 ",https://www.carvana.com/vehicle/2170883
708,2012 Honda,Civic,LX,"104,391 miles",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,28 City,39 Hwy,1,"$14,990 ",https://www.carvana.com/vehicle/2179102
709,2012 FIAT,500,500C Pop,"38,785 miles",1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,30 City,38 Hwy,1,"$14,590 ",https://www.carvana.com/vehicle/2170857
710,2012 Hyundai,Genesis,3.8,"84,219 miles",1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,18 City,28 Hwy,1,"$16,590 ",https://www.carvana.com/vehicle/2151452
711,2012 Toyota,Prius,One,"47,693 miles",1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,51 City,48 Hwy,1,"$17,990 ",https://www.carvana.com/vehicle/2179109
712,2012 INFINITI,G,G25 Journey,"76,719 miles",1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,20 City,29 Hwy,1,"$17,990 ",https://www.carvana.com/vehicle/2179049
713,2012 Ford,Mustang,Premium,"72,886 miles",1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,19 City,31 Hwy,1,"$18,590 ",https://www.carvana.com/vehicle/2077264
714,2012 Mercedes-Benz,E-Class,E 350 BlueTEC,"90,458 miles",1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,21 City,32 Hwy,1,"$18,990 ",https://www.carvana.com/vehicle/2174166
715,2012 GMC,Terrain,SLE,"88,788 miles",1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,22 City,32 Hwy,1,"$15,990 ",https://www.carvana.com/vehicle/2147501
716,2012 Volkswagen,Jetta,2.5L SE,"93,754 miles",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,24 City,31 Hwy,1,"$13,990 ",https://www.carvana.com/vehicle/2150653
717,2012 Mercedes-Benz,C-Class,C 300 4MATIC Sport,"69,280 miles",1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,17 City,24 Hwy,1,"$18,590 ",https://www.carvana.com/vehicle/2182402
