,mileage,Bluetooth,Backup Camera,Infotainment,Screen,Navigation,Hands Free Calling,Heated Seats,Power Seat Controls,Rear Air Vents,Bed Liner,Tow Hitch,4-Cyl,3-Cyl,V6,V8,6-Cyl,city_mpg,highway_mpg,price,year,model_cat,details_cat,make_cat
3593,59887,1,1,1,0,1,0,1,1,1,0,0,1,0,0,0,0,23,30,23990,2018,405,556,14
3594,60818,1,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,17,27,17990,2011,224,239,4
3595,79403,1,1,1,1,0,0,1,1,1,0,0,1,0,0,0,0,24,33,20990,2017,83,755,38
3596,36739,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,31,36,22990,2020,219,605,28
3597,28469,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,25,34,18990,2018,371,391,6
3598,50197,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,21,22,41467,2020,420,638,17
3599,94000,1,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,18,26,19590,2016,372,404,18
3600,63314,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,27,39,18990,2017,43,71,28
3601,58884,1,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,13,17,45884,2019,352,590,38
3602,69036,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,19,25,15990,2009,367,778,29
3603,103643,1,1,1,0,0,1,1,1,0,0,0,1,0,0,0,0,21,30,18590,2017,368,422,14
3604,81880,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,18,25,24990,2016,196,413,17
3605,47107,1,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,28,37,20990,2019,126,725,14
3606,96919,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,25,34,19037,2013,151,778,34
3607,80911,0,1,0,1,1,1,1,1,0,0,0,0,0,1,0,0,19,31,22990,2017,13,133,7
3608,48457,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,27,37,24598,2016,40,404,13
3609,43404,1,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,26,34,24990,2016,110,60,35
3610,37986,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,32,40,19990,2019,442,383,38
3611,61805,1,1,1,0,0,1,0,1,1,0,0,0,0,1,0,0,21,31,24990,2017,224,477,4
3612,48508,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,30,38,21590,2020,102,383,38
3613,74026,1,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,23,31,19990,2016,405,547,14
3614,29488,1,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,32,38,20590,2015,154,276,13
3615,74817,1,1,1,0,0,1,1,1,0,0,0,1,0,0,0,0,22,30,20990,2013,69,276,13
3616,54228,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,21,30,24990,2017,262,284,10
3617,17488,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,33,41,20590,2020,324,404,18
3618,39131,1,1,1,0,0,1,1,1,0,0,0,1,0,0,0,0,25,34,24990,2018,226,89,35
3619,48382,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,28,39,16990,2012,92,404,13
3620,65518,1,1,1,0,1,0,0,1,1,0,0,1,0,0,0,0,21,30,22590,2017,91,418,17
3621,34972,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,30,38,17990,2020,375,20,6
3622,79464,1,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,25,33,17990,2016,130,778,4
3623,71632,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,27,31,23990,2018,58,755,38
3624,34050,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,28,32,20990,2017,213,530,28
3625,61098,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,21,29,22590,2017,322,703,17
3626,59595,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,26,31,22590,2019,130,289,4
3627,27338,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,31,36,23590,2019,219,605,28
3628,39060,0,1,1,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,19990,2014,59,556,10
3629,64662,1,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,26,30,24990,2018,394,569,11
3630,43706,1,1,1,0,0,1,0,1,1,0,0,1,0,0,0,0,23,30,20990,2017,138,547,10
3631,68881,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,27,38,15990,2013,43,71,28
3632,38131,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,21,29,20990,2017,138,530,10
3633,8413,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,28,36,22990,2019,102,383,38
3634,67084,1,1,1,0,0,1,1,1,1,0,0,1,0,0,0,0,29,36,20600,2019,248,391,6
3635,61623,1,1,1,0,0,1,1,1,1,0,0,1,0,0,0,0,20,29,24990,2018,125,556,10
3636,73312,1,1,1,0,0,1,0,1,1,0,0,1,0,0,0,0,49,43,20590,2017,248,352,6
3637,35674,1,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,27,39,21990,2017,43,72,28
3638,68550,1,1,1,0,0,1,0,1,1,0,0,0,0,1,0,0,20,29,23990,2014,290,126,15
3639,69971,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,18,30,17990,2014,210,387,6
3640,64023,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,26,34,23590,2017,40,629,13
3641,87382,1,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,25,35,17990,2015,83,383,38
3642,36364,1,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,32,42,23990,2017,92,280,13
3643,65592,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,17,27,16990,2011,224,236,4
3644,80738,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,20,27,30037,2017,424,788,3
3645,51459,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,27,37,17590,2016,126,547,14
3646,7242,1,1,1,0,1,1,0,0,1,0,0,1,0,0,0,0,25,34,43900,2020,431,741,16
3647,44820,1,1,1,0,0,1,1,1,1,0,0,1,0,0,0,0,21,29,22990,2016,372,404,18
3648,59890,1,1,0,0,0,1,1,1,1,0,0,1,0,0,0,0,21,28,28699,2019,125,556,10
3649,21173,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,25,31,28995,2019,77,629,24
3650,29594,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,31,36,22990,2018,219,605,28
3651,69549,1,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0,25,32,21990,2015,77,339,24
3652,66642,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,29,37,16990,2018,159,404,18
3653,30217,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,29,37,19990,2019,351,530,28
3654,63807,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,31,41,17990,2014,92,341,13
3655,4179,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,29,38,20990,2015,102,383,38
3656,44258,1,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,28,38,18990,2018,214,5,39
3657,43711,1,1,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,24990,2019,100,418,17
3658,101052,1,1,1,0,1,0,1,1,1,0,0,0,0,1,0,0,21,30,23990,2014,207,359,20
3659,55065,1,1,1,0,1,0,1,1,0,0,0,1,0,0,0,0,21,29,23990,2017,322,422,17
3660,13401,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,21,31,23990,2019,164,530,10
3661,63508,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,29,37,17990,2019,351,605,28
3662,63957,1,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,27,39,18990,2016,43,75,28
3663,54814,1,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,19,28,26849,2019,209,480,6
3664,46585,1,1,1,0,0,1,1,1,1,0,0,1,0,0,0,0,26,33,24990,2015,69,276,13
3665,44668,1,0,1,0,1,1,1,0,1,0,0,1,0,0,0,0,24,36,19990,2015,278,14,39
3666,60072,1,1,1,0,0,1,1,1,0,0,0,0,0,1,0,0,19,30,27199,2019,90,615,8
3667,53377,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,27,40,15990,2016,156,547,10
3668,53400,1,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,25,35,20990,2018,368,629,14
3669,48101,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,17,24,38498,2017,243,524,21
3670,54205,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,20990,2011,11,138,3
3671,28301,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,27,37,17590,2017,351,530,28
3672,13608,1,1,1,0,0,1,1,1,1,0,0,1,0,0,0,0,23,29,43500,2021,296,403,15
3673,25525,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,24,33,23590,2019,268,530,18
3674,70249,1,1,1,0,0,1,0,1,1,0,0,1,0,0,0,0,26,33,18990,2014,326,605,28
3675,41494,1,1,1,0,0,1,1,0,1,0,0,1,0,0,0,0,22,30,23990,2018,100,629,17
3676,67741,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,15,22,26990,2015,6,292,31
3677,64675,1,1,1,0,0,1,1,1,1,0,0,1,0,0,0,0,22,33,21990,2016,244,778,21
3678,47213,1,1,1,0,1,0,0,1,1,0,0,0,0,1,0,0,20,26,43995,2020,393,274,18
3679,42428,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,27,38,21590,2018,43,71,28
3680,8296,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,26,34,20990,2019,371,391,6
3681,41071,1,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,27,33,21590,2018,130,477,4
3682,54977,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,23,31,23990,2014,53,495,39
3683,65076,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,29,40,17990,2018,111,387,6
3684,88979,1,1,1,0,0,0,1,1,1,0,0,0,0,1,0,0,19,27,18990,2013,125,422,10
3685,18487,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,35,41,17990,2020,257,268,27
3686,24130,1,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,27,38,22990,2018,43,71,28
3687,72419,1,1,1,0,1,0,1,1,1,0,0,0,0,1,0,0,18,28,24590,2017,209,480,6
3688,52319,1,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,22,31,24590,2018,268,614,18
3689,48297,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,30,39,18590,2015,92,404,13
3690,31920,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,31,41,21590,2020,126,547,14
3691,45268,1,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,19,30,25990,2019,89,615,8
3692,38784,1,1,0,1,0,1,1,0,0,0,0,1,0,1,0,0,28,36,24990,2020,211,482,35
3693,28636,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,27,35,16990,2018,153,530,10
3694,62122,1,1,1,0,0,1,0,1,1,0,0,1,0,0,0,0,27,36,20259,2018,248,391,6
3695,51094,1,1,1,0,0,1,1,1,1,0,0,1,0,0,0,0,21,28,23590,2017,372,404,18
3696,41224,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,28,36,21990,2019,102,383,38
3697,54822,1,1,0,1,1,1,0,1,0,0,0,1,0,0,0,0,26,38,16990,2016,112,20,6
3698,14994,1,1,1,0,0,1,0,1,1,0,0,1,0,0,0,0,19,25,24990,2020,217,554,8
3699,73997,1,1,1,0,1,0,1,1,0,0,0,1,0,0,0,0,26,33,22990,2016,77,339,24
3700,104108,0,1,1,0,1,1,1,1,1,0,0,1,0,0,0,0,24,33,19990,2017,83,755,38
3701,16959,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,27,37,22990,2020,159,293,18
3702,57927,1,1,0,1,0,1,1,1,0,0,0,1,0,0,0,0,20,29,20990,2016,134,391,6
3703,18964,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,27,35,17990,2019,153,530,10
3704,36341,1,1,0,1,0,1,1,1,1,0,0,1,0,0,0,0,26,33,24990,2018,326,605,28
3705,66797,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,25,32,20990,2017,328,530,28
3706,14844,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,23,31,18990,2015,373,1,18
3707,30391,1,1,0,0,1,1,1,0,1,0,0,1,0,0,0,0,21,30,30500,2018,295,482,15
3708,46318,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,29,37,17590,2018,159,404,18
3709,33565,1,1,1,0,0,0,1,1,1,0,0,1,0,0,0,0,22,29,24990,2017,138,687,10
3710,97381,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,27,38,15990,2015,43,71,28
3711,24049,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,25368,2019,450,550,39
3712,47900,1,1,0,1,0,1,0,1,1,0,0,0,0,1,0,0,21,31,24990,2013,122,270,20
3713,60780,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,30,37,15990,2015,442,381,38
3714,53744,1,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,21,31,21590,2017,134,391,6
3715,66120,1,1,1,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,20590,2014,125,556,10
3716,54890,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,29,37,16990,2018,324,404,18
3717,37993,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,22,32,21990,2016,134,391,6
3718,10485,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,21,27,32940,2020,418,726,35
3719,39963,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,25,35,19990,2014,83,547,38
3720,9495,1,1,1,0,0,1,1,1,0,0,0,1,0,0,0,0,25,31,32287,2019,77,690,24
3721,70606,1,1,1,0,0,1,1,1,0,0,0,0,0,1,0,0,18,25,20990,2011,166,308,15
3722,24280,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,20,29,50990,2009,88,530,30
3723,38577,1,0,0,1,1,1,1,1,1,0,0,0,0,0,1,0,14,19,42590,2009,74,234,5
3724,82537,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,18,26,14990,2009,62,649,40
3725,17475,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,14,20,39990,2009,262,623,10
3726,34778,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,21,30,15590,2009,40,404,13
3727,57812,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,15,23,21990,2009,262,331,10
3728,48310,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,15,25,34590,2009,107,778,6
3729,98757,1,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,14,20,22990,2009,391,398,6
3730,38057,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,17,25,17590,2009,67,227,25
3731,13250,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,14,20,41590,2009,262,623,10
3732,66938,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,20,26,17990,2009,390,177,38
3733,84687,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,19,28,15990,2009,48,749,38
3734,54167,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,18,26,16990,2009,62,649,40
3735,33184,1,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,15,24,38990,2009,435,466,5
3736,27944,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,17,24,30990,2009,447,146,3
3737,19926,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,16,25,28590,2009,89,496,8
3738,33388,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,21,31,15990,2009,83,778,38
3739,62677,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,15,25,32590,2009,107,778,6
3740,46162,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,19,27,21590,2009,367,336,29
3741,39948,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,21,28,19990,2009,245,339,24
3742,50584,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1,0,13,21,33990,2009,338,566,25
3743,49505,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,15,25,31990,2009,107,778,6
3744,52141,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,21,31,15990,2009,83,383,38
3745,26340,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,17,24,29990,2009,447,146,3
3746,83590,0,1,0,0,1,1,1,1,1,0,0,0,0,1,0,0,19,26,17990,2009,412,778,38
3747,15210,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,17,23,24990,2009,14,690,28
3748,59264,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,20,27,16990,2009,69,274,13
3749,41381,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,21,28,19990,2009,245,339,24
3750,25136,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,18,26,24990,2009,15,690,28
3751,66523,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,19,27,16990,2009,122,270,20
3752,80867,1,0,1,0,0,1,1,1,1,0,0,0,0,1,0,0,18,25,15990,2009,166,308,15
3753,38844,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,21,28,18990,2009,245,339,24
3754,64563,0,1,1,0,1,1,1,1,0,0,0,0,0,1,0,0,18,26,18990,2009,166,306,15
3755,86521,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,26,34,11990,2009,95,249,22
3756,65333,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,15,22,20990,2009,67,228,25
3757,69999,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,18,26,15990,2009,62,649,40
3758,92139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,26,13990,2009,62,649,40
3759,76547,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,18,25,14590,2009,57,214,25
3760,69999,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,19,25,17590,2009,390,177,38
3761,60798,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,17,26,20990,2009,11,143,3
3762,86063,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,17,24,16590,2009,119,262,25
3763,92894,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,17,25,17590,2009,89,547,8
3764,51312,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,14,21,20990,2009,68,229,25
3765,63963,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,19,25,16590,2009,337,778,33
3766,91611,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,17,24,15990,2009,119,262,25
3767,96975,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,17,25,13990,2009,57,212,25
3768,67128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,12,19,40990,2009,338,567,25
3769,44137,1,0,0,0,1,1,1,0,1,0,0,0,0,1,0,0,17,25,20590,2009,67,227,25
3770,44386,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,15,21,24590,2009,67,228,25
3771,28291,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,17,26,16990,2009,262,258,10
3772,47757,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,13,21,35990,2009,338,566,25
3773,64989,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,17,24,26590,2009,447,146,3
3774,68788,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,13,18,24990,2009,311,410,8
3775,31240,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,13,21,40590,2009,338,566,25
3776,55142,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,17,25,15990,2009,11,139,3
3777,30202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,15,23,22990,2009,262,331,10
3778,63547,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,15,25,31990,2009,107,778,6
3779,83630,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,15,21,16990,2009,317,634,10
3780,77005,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,16,24,20990,2009,166,307,15
3781,84605,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,17,21,23990,2009,389,475,38
3782,74213,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,21,30,14590,2009,40,405,13
3783,59100,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,23,32,13590,2009,201,249,22
3784,91587,1,0,1,0,0,1,1,1,1,0,0,0,0,1,0,0,18,25,15990,2009,166,308,15
3785,71268,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,19,28,16990,2009,48,760,38
3786,56010,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,21,31,14990,2009,83,778,38
3787,76044,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,13990,2009,250,544,38
3788,85429,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,21,30,14990,2009,40,276,13
3789,58914,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,17,24,14990,2009,125,556,10
3790,105064,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,17,23,18590,2009,204,422,38
3791,60116,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,22,28,13990,2009,458,778,34
3792,82828,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,17,25,14990,2009,229,441,15
3793,71433,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,20,26,16990,2009,69,276,13
3794,53291,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,21,31,14990,2009,83,383,38
3795,62679,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,16,23,15990,2009,242,778,21
3796,41971,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,23,30,16590,2009,31,35,2
3797,99519,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,17,25,15590,2009,384,778,0
3798,78029,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,17,22,15990,2009,304,778,0
3799,69287,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,25,36,13990,2009,92,404,13
3800,97374,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,16,23,13990,2009,403,391,6
3801,81818,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,25,34,11590,2009,201,247,22
3802,80875,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,17,28,11990,2009,224,235,4
3803,57730,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,21,30,16990,2009,386,778,0
3804,56821,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,18,26,17990,2009,384,778,0
3805,83237,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,22,28,11990,2009,458,778,34
3806,88578,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,28,37,11590,2009,201,247,22
3807,97359,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,17,24,12990,2009,345,325,14
3808,72725,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,14,22,23990,2009,332,491,2
3809,98008,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,18,26,10990,2009,164,547,10
3810,68029,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,17,26,13590,2009,228,235,4
3811,70657,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,25,33,10990,2009,126,325,14
3812,52413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,16,24,13990,2009,197,387,26
3813,43848,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,20,27,16990,2009,69,404,13
3814,59188,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,12,19,33990,2009,194,778,23
3815,63440,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,23,29,11590,2009,81,500,8
3816,39650,1,1,0,0,1,1,1,1,0,0,0,0,0,1,0,0,18,26,24990,2009,15,690,28
3817,34103,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,27,35,14990,2009,102,383,38
3818,29665,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,18,26,26990,2009,15,690,28
3819,44553,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,18,26,24590,2009,15,690,28
3820,81814,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,18,23,16590,2009,310,513,20
3821,84425,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,18,25,53990,2009,28,242,30
3822,58368,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,22,31,16990,2009,40,276,13
3823,7575,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,15,22,25590,2009,262,331,10
3824,80321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,14,19,15990,2009,196,413,17
3825,65435,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,19,28,16590,2009,48,422,38
3826,59555,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,21,30,13990,2009,40,404,13
3827,57100,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,27,33,12590,2009,324,778,18
3828,24716,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,17,24,13990,2009,134,387,6
3829,31737,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,26,35,11990,2009,39,325,14
3830,82559,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,21,29,16990,2009,207,360,20
3831,89727,0,1,0,1,1,1,0,1,1,0,0,0,0,0,1,0,14,20,18990,2009,152,299,15
3832,72789,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,19,26,17990,2009,340,576,25
3833,66984,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,17,26,14990,2009,11,143,3
3834,70963,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,18,28,14990,2009,11,138,3
3835,52850,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,19,25,13990,2009,138,761,10
3836,92200,1,0,0,1,1,1,1,1,1,0,0,1,0,0,0,0,33,34,13990,2009,83,352,38
3837,55086,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,21,30,10990,2009,214,530,39
3838,80108,0,1,0,1,1,0,1,1,1,0,0,0,0,1,0,0,18,25,14990,2009,166,308,15
3839,50450,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,19,26,19990,2009,340,576,25
3840,57511,1,0,1,0,0,1,1,1,0,0,0,0,0,0,1,0,15,25,31990,2009,107,778,6
3841,30571,1,1,0,1,1,0,0,1,1,0,0,0,0,1,0,0,19,28,18590,2009,48,422,38
3842,90965,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,17,23,15990,2009,353,220,38
3843,64974,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,26,35,10590,2009,324,404,18
3844,86275,0,0,0,1,1,1,1,1,1,0,0,0,0,1,1,0,17,26,14590,2009,74,778,5
3845,45207,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,16,25,25990,2009,89,496,8
3846,32941,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,18,25,17590,2009,57,213,25
3847,59684,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,21,30,14990,2009,40,276,13
3848,47543,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,17,26,17590,2009,0,18,3
