,year_make,model,details,mileage,Bluetooth,Backup Camera,Infotainment,Screen,Navigation,Hands Free Calling,Heated Seats,Power Seat Controls,Rear Air Vents,Bed Liner,Tow Hitch,4-Cyl,3-Cyl,V6,V8,6-Cyl,city_mpg,highway_mpg,No Reported Accidents,price,url
138,2011 Ford,Mustang,Shelby GT500,"38,443 miles",1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,15 City,23 Hwy,1,"$42,590 ",https://www.carvana.com/vehicle/2079061
139,2011 Buick,LaCrosse,CXL,"65,592 miles",1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,17 City,27 Hwy,1,"$16,990 ",https://www.carvana.com/vehicle/2137775
140,2011 Chevrolet,Corvette,base,"27,761 miles",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,15 City,25 Hwy,1,"$33,990 ",https://www.carvana.com/vehicle/2061131
141,2011 BMW,M3,base,"67,202 miles",1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,14 City,20 Hwy,1,"$39,590 ",https://www.carvana.com/vehicle/2133837
142,2011 Chevrolet,Camaro,SS,"18,760 miles",1,0,0,1,0,1,1,1,0,0,0,0,0,0,1,0,16 City,25 Hwy,1,"$31,590 ",https://www.carvana.com/vehicle/2143446
143,2011 Honda,Accord,EX,"87,865 miles",0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,23 City,34 Hwy,1,"$15,990 ",https://www.carvana.com/vehicle/2143258
144,2011 Jeep,Wrangler,Sport,"32,186 miles",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,15 City,19 Hwy,1,"$27,590 ",https://www.carvana.com/vehicle/2141817
145,2011 Toyota,RAV4,Sport,"70,186 miles",0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,21 City,27 Hwy,1,"$19,590 ",https://www.carvana.com/vehicle/2096577
146,2011 Toyota,Venza,base,"91,590 miles",1,1,1,0,1,0,1,1,1,0,0,0,0,1,0,0,19 City,26 Hwy,1,"$18,990 ",https://www.carvana.com/vehicle/2144836
147,2011 Toyota,Tacoma Access Cab,PreRunner 6 ft,"33,089 miles",0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,17 City,21 Hwy,1,"$27,990 ",https://www.carvana.com/vehicle/2097372
148,2011 Toyota,Camry,LE,"72,083 miles",0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,22 City,32 Hwy,1,"$15,990 ",https://www.carvana.com/vehicle/2108709
149,2011 Ram,1500 Quad Cab,SLT 6 1/3 ft,"61,736 miles",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,14 City,20 Hwy,1,"$25,590 ",https://www.carvana.com/vehicle/1982423
150,2011 Honda,Accord,SE,"91,559 miles",1,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,23 City,34 Hwy,1,"$15,990 ",https://www.carvana.com/vehicle/2100968
151,2011 Ford,Taurus,Limited,"72,271 miles",1,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,18 City,28 Hwy,1,"$16,990 ",https://www.carvana.com/vehicle/2077619
152,2011 Mercedes-Benz,S-Class,S 63 AMG,"83,350 miles",1,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,15 City,22 Hwy,1,"$35,590 ",https://www.carvana.com/vehicle/1982939
153,2011 Toyota,Camry,LE,"54,069 miles",0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,22 City,33 Hwy,1,"$16,990 ",https://www.carvana.com/vehicle/2111058
154,2011 Toyota,Prius,Three,"21,156 miles",1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,51 City,48 Hwy,1,"$21,590 ",https://www.carvana.com/vehicle/2145203
155,2011 Dodge,Challenger,SRT8,"4,325 miles",1,0,0,1,0,1,1,1,0,0,0,0,0,0,1,0,14 City,22 Hwy,1,"$37,990 ",https://www.carvana.com/vehicle/1997381
156,2011 Honda,Accord,LX-P,"89,595 miles",0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,23 City,34 Hwy,1,"$15,990 ",https://www.carvana.com/vehicle/1783970
157,2011 BMW,3 Series,335i,"21,768 miles",1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,"$25,990 ",https://www.carvana.com/vehicle/2124640
158,2011 Toyota,Sienna,base,"84,278 miles",0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,19 City,24 Hwy,1,"$19,990 ",https://www.carvana.com/vehicle/1989603
159,2011 Toyota,Camry,SE,"80,997 miles",0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,22 City,32 Hwy,1,"$15,990 ",https://www.carvana.com/vehicle/1986334
160,2011 Dodge,Challenger,SRT8,"4,325 miles",1,0,0,1,0,1,1,1,0,0,0,0,0,0,1,0,14 City,22 Hwy,1,"$37,990 ",https://www.carvana.com/vehicle/1997381
161,2011 Lexus,ES,ES 350,"102,308 miles",1,0,1,0,0,1,1,1,1,0,0,0,0,1,0,0,19 City,27 Hwy,1,"$16,990 ",https://www.carvana.com/vehicle/2168159
162,2011 Toyota,Camry,base,"63,202 miles",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,22 City,32 Hwy,1,"$16,990 ",https://www.carvana.com/vehicle/2041716
163,2011 Toyota,Prius,Three,"21,156 miles",1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,51 City,48 Hwy,1,"$21,590 ",https://www.carvana.com/vehicle/2145203
164,2011 Toyota,Camry,SE,"80,997 miles",0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,22 City,32 Hwy,1,"$15,990 ",https://www.carvana.com/vehicle/1986334
165,2011 Chevrolet,Camaro,SS,"18,760 miles",1,0,0,1,0,1,1,1,0,0,0,0,0,0,1,0,16 City,25 Hwy,1,"$31,590 ",https://www.carvana.com/vehicle/2143446
166,2011 Chevrolet,Corvette,base,"27,761 miles",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,15 City,25 Hwy,1,"$33,990 ",https://www.carvana.com/vehicle/2061131
167,2011 Mazda,MX-5 Miata,Grand Touring,"62,158 miles",1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,21 City,28 Hwy,1,"$20,990 ",https://www.carvana.com/vehicle/2127240
168,2011 Audi,Q5,2.0T Quattro Premium,"63,483 miles",1,1,1,0,1,0,1,1,0,0,0,1,0,0,0,0,20 City,27 Hwy,1,"$20,990 ",https://www.carvana.com/vehicle/2123328
169,2011 Porsche,Boxster,base,"51,183 miles",0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,20 City,29 Hwy,1,"$36,990 ",https://www.carvana.com/vehicle/2128730
170,2011 Toyota,Avalon,Limited,"49,421 miles",0,1,1,0,1,1,0,1,1,0,0,0,0,1,0,0,20 City,29 Hwy,1,"$20,990 ",https://www.carvana.com/vehicle/2098450
171,2011 Honda,CR-V,EX-L,"53,237 miles",1,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0,21 City,27 Hwy,1,"$20,990 ",https://www.carvana.com/vehicle/2142909
172,2011 Kia,Soul,+,"39,707 miles",1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,24 City,30 Hwy,1,"$16,990 ",https://www.carvana.com/vehicle/2113053
173,2011 Ford,F150 SuperCrew Cab,Lariat 5 1/2 ft,"78,801 miles",0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,15 City,21 Hwy,1,"$29,990 ",https://www.carvana.com/vehicle/2168102
174,2011 Honda,CR-V,SE,"47,242 miles",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,21 City,27 Hwy,1,"$18,990 ",https://www.carvana.com/vehicle/2153644
175,2011 Chevrolet,Camaro,SS,"27,673 miles",0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,16 City,24 Hwy,1,"$26,990 ",https://www.carvana.com/vehicle/2066439
176,2011 Toyota,Corolla,S,"50,098 miles",1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,26 City,34 Hwy,1,"$17,590 ",https://www.carvana.com/vehicle/2156660
177,2011 Buick,Lucerne,CXL Premium,"23,269 miles",1,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,17 City,27 Hwy,1,"$17,590 ",https://www.carvana.com/vehicle/2166479
178,2011 Chevrolet,Camaro,SS,"9,829 miles",0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,16 City,24 Hwy,1,"$31,590 ",https://www.carvana.com/vehicle/2155670
179,2011 Acura,TSX,base,"82,384 miles",1,0,1,0,1,0,1,1,1,0,0,0,0,1,0,0,19 City,28 Hwy,1,"$17,990 ",https://www.carvana.com/vehicle/1945183
180,2011 Toyota,Camry,XLE,"54,663 miles",1,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,20 City,29 Hwy,1,"$18,990 ",https://www.carvana.com/vehicle/2084354
181,2011 Honda,Accord,SE,"91,559 miles",1,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,23 City,34 Hwy,1,"$15,990 ",https://www.carvana.com/vehicle/2100968
182,2011 Honda,CR-V,EX-L,"80,042 miles",1,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,21 City,28 Hwy,1,"$17,990 ",https://www.carvana.com/vehicle/2001996
183,2011 Ford,Mustang,GT Premium,"21,000 miles",1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,17 City,26 Hwy,1,"$29,990 ",https://www.carvana.com/vehicle/2095204
184,2011 Chevrolet,Camaro,SS,"27,673 miles",0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,16 City,24 Hwy,1,"$26,990 ",https://www.carvana.com/vehicle/2066439
185,2011 Hyundai,Sonata,GLS,"43,000 miles",1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,22 City,35 Hwy,1,"$15,990 ",https://www.carvana.com/vehicle/2104187
186,2011 Maserati,Quattroporte,S,"32,767 miles",1,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,12 City,19 Hwy,1,"$30,590 ",https://www.carvana.com/vehicle/2073912
187,2011 Buick,Lucerne,CXL,"65,386 miles",1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,17 City,27 Hwy,1,"$15,990 ",https://www.carvana.com/vehicle/1975752
188,2011 Honda,Accord,EX-L,"74,122 miles",1,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0,23 City,34 Hwy,1,"$17,990 ",https://www.carvana.com/vehicle/2113644
189,2011 Ford,F150 SuperCrew Cab,Lariat 5 1/2 ft,"78,801 miles",0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,15 City,21 Hwy,1,"$29,990 ",https://www.carvana.com/vehicle/2168102
190,2011 GMC,Sierra 1500 Extended Cab,SLE 6 1/2 ft,"34,596 miles",1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,15 City,21 Hwy,1,"$28,990 ",https://www.carvana.com/vehicle/2167741
191,2011 Ford,Mustang,base,"75,170 miles",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,19 City,29 Hwy,1,"$17,990 ",https://www.carvana.com/vehicle/1956434
192,2011 Buick,LaCrosse,CXL,"47,715 miles",1,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,17 City,27 Hwy,1,"$16,990 ",https://www.carvana.com/vehicle/2011326
193,2011 Honda,CR-V,EX-L,"39,054 miles",0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,21 City,28 Hwy,1,"$20,990 ",https://www.carvana.com/vehicle/2019133
194,2011 Hyundai,Sonata,Limited,"52,046 miles",1,1,1,0,1,1,1,1,1,0,0,1,0,0,0,0,22 City,33 Hwy,1,"$17,990 ",https://www.carvana.com/vehicle/2042150
195,2011 Toyota,Prius,Two,"57,568 miles",1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,51 City,48 Hwy,1,"$17,990 ",https://www.carvana.com/vehicle/2095815
196,2011 Buick,LaCrosse,CXS,"68,293 miles",1,1,0,0,1,0,1,1,1,0,0,0,0,1,0,0,17 City,27 Hwy,1,"$17,990 ",https://www.carvana.com/vehicle/1956318
197,2011 Ford,Mustang,base,"81,770 miles",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,19 City,30 Hwy,1,"$17,990 ",https://www.carvana.com/vehicle/2016234
198,2011 Subaru,Impreza,2.5i Premium Sport,"19,625 miles",1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,20 City,26 Hwy,1,"$17,590 ",https://www.carvana.com/vehicle/2162392
199,2011 Honda,CR-V,EX-L,"77,201 miles",0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,21 City,28 Hwy,1,"$17,990 ",https://www.carvana.com/vehicle/2135686
200,2011 Ford,Mustang,base,"81,770 miles",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,19 City,30 Hwy,1,"$17,990 ",https://www.carvana.com/vehicle/2016234
201,2011 Ford,F150 SuperCrew Cab,Lariat 5 1/2 ft,"78,801 miles",0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,15 City,21 Hwy,1,"$29,990 ",https://www.carvana.com/vehicle/2168102
202,2011 Porsche,Cayman,S,"15,617 miles",1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,20 City,29 Hwy,1,"$59,590 ",https://www.carvana.com/vehicle/2140844
203,2011 Honda,Accord,EX-L,"82,699 miles",1,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,23 City,34 Hwy,1,"$15,990 ",https://www.carvana.com/vehicle/2010522
204,2011 Nissan,Maxima,SV,"96,168 miles",0,1,1,0,0,1,1,1,1,0,0,0,0,1,0,0,19 City,26 Hwy,1,"$14,990 ",https://www.carvana.com/vehicle/1943044
205,2011 Honda,CR-V,EX-L,"95,246 miles",0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,21 City,28 Hwy,1,"$17,990 ",https://www.carvana.com/vehicle/1871270
206,2011 Ford,Mustang,GT Premium,"14,131 miles",1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,18 City,25 Hwy,1,"$32,590 ",https://www.carvana.com/vehicle/2167967
207,2011 Acura,MDX,base,"83,936 miles",1,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,16 City,21 Hwy,1,"$20,590 ",https://www.carvana.com/vehicle/2043715
208,2011 Honda,Fit,Sport,"41,013 miles",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,27 City,33 Hwy,1,"$16,990 ",https://www.carvana.com/vehicle/2120698
209,2011 Toyota,Corolla,base,"51,937 miles",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,26 City,34 Hwy,1,"$15,990 ",https://www.carvana.com/vehicle/1959583
210,2011 Hyundai,Sonata,SE,"85,447 miles",1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,22 City,35 Hwy,1,"$14,990 ",https://www.carvana.com/vehicle/2119327
211,2011 Chevrolet,HHR,LT Sport,"66,520 miles",0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,22 City,30 Hwy,1,"$13,990 ",https://www.carvana.com/vehicle/2062758
212,2011 Ford,Edge,SEL,"83,302 miles",1,1,1,0,0,1,1,1,0,0,1,0,0,1,0,0,19 City,27 Hwy,1,"$15,990 ",https://www.carvana.com/vehicle/2132075
213,2011 Chevrolet,Equinox,LT,"57,510 miles",1,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,22 City,32 Hwy,1,"$16,590 ",https://www.carvana.com/vehicle/2176224
214,2011 Toyota,FJ Cruiser,base,"81,491 miles",1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,17 City,22 Hwy,1,"$35,590 ",https://www.carvana.com/vehicle/2091072
215,2011 Chevrolet,Corvette,Grand Sport,"21,106 miles",1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,16 City,26 Hwy,1,"$42,590 ",https://www.carvana.com/vehicle/2011331
216,2011 Ford,Fusion,SEL,"58,546 miles",1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,"$16,990 ",https://www.carvana.com/vehicle/2166149
217,2011 Hyundai,Sonata,Limited,"51,951 miles",1,0,1,0,0,1,1,1,1,0,0,1,0,0,0,0,22 City,35 Hwy,1,"$17,590 ",https://www.carvana.com/vehicle/1882634
218,2011 Toyota,Corolla,S,"72,554 miles",1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,28 City,35 Hwy,1,"$16,590 ",https://www.carvana.com/vehicle/2115199
219,2011 Mazda,MX-5 Miata,Touring,"21,348 miles",0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,21 City,28 Hwy,1,"$21,590 ",https://www.carvana.com/vehicle/2083350
220,2011 Mazda,MX-5 Miata,Touring,"21,348 miles",0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,21 City,28 Hwy,1,"$21,590 ",https://www.carvana.com/vehicle/2083350
221,2011 Toyota,Avalon,Limited,"75,896 miles",1,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,20 City,29 Hwy,1,"$18,990 ",https://www.carvana.com/vehicle/2128080
222,2011 Volkswagen,Jetta,TDI SportWagen Sport,"90,825 miles",1,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0,29 City,37 Hwy,1,"$15,990 ",https://www.carvana.com/vehicle/2172296
223,2011 Lincoln,Town Car,Signature Limited,"59,151 miles",0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,16 City,24 Hwy,1,"$17,990 ",https://www.carvana.com/vehicle/2168684
224,2011 Toyota,Corolla,S,"17,949 miles",1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,26 City,34 Hwy,1,"$19,590 ",https://www.carvana.com/vehicle/2143030
225,2011 Ford,Mustang,Shelby GT500,"9,611 miles",1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,15 City,23 Hwy,1,"$46,990 ",https://www.carvana.com/vehicle/2050555
226,2011 Porsche,Panamera,S,"49,938 miles",0,1,0,0,1,1,1,1,1,0,0,0,0,0,1,0,16 City,24 Hwy,1,"$38,990 ",https://www.carvana.com/vehicle/2006881
227,2011 Hyundai,Sonata,Limited,"77,770 miles",1,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,22 City,35 Hwy,1,"$15,990 ",https://www.carvana.com/vehicle/2102624
228,2011 Mazda,MX-5 Miata,Touring,"13,924 miles",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,21 City,28 Hwy,1,"$21,590 ",https://www.carvana.com/vehicle/1959580
229,2011 Honda,Fit,base,"50,572 miles",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,28 City,35 Hwy,1,"$15,990 ",https://www.carvana.com/vehicle/2100120
230,2011 BMW,5 Series,528i,"76,382 miles",1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,22 City,32 Hwy,1,"$17,590 ",https://www.carvana.com/vehicle/2167413
231,2011 BMW,3 Series,328i xDrive,"83,538 miles",1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,"$15,990 ",https://www.carvana.com/vehicle/2172031
232,2011 BMW,1 Series,135i,"91,761 miles",1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,18 City,25 Hwy,1,"$17,990 ",https://www.carvana.com/vehicle/2179106
233,2011 BMW,3 Series,328i,"72,048 miles",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,"$15,590 ",https://www.carvana.com/vehicle/2078925
234,2011 BMW,5 Series,528i,"76,377 miles",1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,22 City,32 Hwy,1,"$17,990 ",https://www.carvana.com/vehicle/2157973
235,2011 BMW,1 Series,128i,"81,173 miles",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,18 City,27 Hwy,1,"$17,990 ",https://www.carvana.com/vehicle/2074983
236,2011 BMW,5 Series,550i xDrive,"91,518 miles",1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,16 City,24 Hwy,1,"$18,990 ",https://www.carvana.com/vehicle/2177781
237,2011 BMW,5 Series,550i,"83,783 miles",1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,17 City,25 Hwy,1,"$18,990 ",https://www.carvana.com/vehicle/2137979
238,2011 BMW,3 Series,328i xDrive,"75,110 miles",1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,"$16,990 ",https://www.carvana.com/vehicle/2098733
239,2011 BMW,3 Series,328i xDrive,"52,229 miles",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,"$17,990 ",https://www.carvana.com/vehicle/2144292
240,2011 BMW,1 Series,135i,"67,923 miles",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,18 City,25 Hwy,1,"$20,590 ",https://www.carvana.com/vehicle/2154108
241,2011 BMW,3 Series,328i,"77,896 miles",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,"$19,590 ",https://www.carvana.com/vehicle/2137987
242,2011 BMW,3 Series,335i,"65,915 miles",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,"$21,990 ",https://www.carvana.com/vehicle/2172041
243,2011 Mercedes-Benz,E-Class,E 550,"77,465 miles",1,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,15 City,22 Hwy,1,"$24,990 ",https://www.carvana.com/vehicle/2082564
244,2011 Mercedes-Benz,C-Class,C 300 4MATIC Sport,"89,608 miles",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,18 City,25 Hwy,1,"$15,990 ",https://www.carvana.com/vehicle/2177932
245,2011 Mercedes-Benz,E-Class,E 350 4MATIC,"85,021 miles",1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,17 City,24 Hwy,1,"$17,990 ",https://www.carvana.com/vehicle/2156604
246,2011 Mercedes-Benz,E-Class,E 350,"91,533 miles",1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,17 City,24 Hwy,1,"$17,990 ",https://www.carvana.com/vehicle/2159941
247,2011 Mercedes-Benz,C-Class,C 300 Luxury,"81,621 miles",1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,18 City,26 Hwy,1,"$15,990 ",https://www.carvana.com/vehicle/2162358
248,2011 Mercedes-Benz,E-Class,E 350,"80,150 miles",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,17 City,24 Hwy,1,"$18,990 ",https://www.carvana.com/vehicle/1978919
249,2011 Mercedes-Benz,C-Class,C 300 4MATIC Sport,"74,029 miles",1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,18 City,25 Hwy,1,"$17,590 ",https://www.carvana.com/vehicle/2169742
250,2011 Mercedes-Benz,C-Class,C 300 Sport,"72,815 miles",1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,18 City,26 Hwy,1,"$17,590 ",https://www.carvana.com/vehicle/2126822
251,2011 Mercedes-Benz,C-Class,C 300 4MATIC Luxury,"56,355 miles",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,18 City,25 Hwy,1,"$17,990 ",https://www.carvana.com/vehicle/2164560
252,2011 BMW,3 Series,328i,"57,012 miles",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,"$20,990 ",https://www.carvana.com/vehicle/1946862
253,2011 BMW,3 Series,328i,"47,829 miles",1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,"$23,590 ",https://www.carvana.com/vehicle/2144262
254,2011 Mercedes-Benz,E-Class,E 350,"55,229 miles",1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,17 City,24 Hwy,1,"$21,590 ",https://www.carvana.com/vehicle/2141616
255,2011 Audi,A5,2.0T Premium,"62,420 miles",1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,22 City,30 Hwy,1,"$19,990 ",https://www.carvana.com/vehicle/2118306
256,2011 Mercedes-Benz,E-Class,E 350,"84,729 miles",1,1,1,0,1,0,1,1,1,0,0,0,0,1,0,0,17 City,24 Hwy,1,"$17,990 ",https://www.carvana.com/vehicle/2150956
257,2011 Chevrolet,Camaro,LT,"99,330 miles",1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,18 City,29 Hwy,1,"$18,590 ",https://www.carvana.com/vehicle/2152161
258,2011 Mercedes-Benz,GLK-Class,GLK 350,"74,465 miles",1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,16 City,23 Hwy,1,"$18,990 ",https://www.carvana.com/vehicle/2161677
259,2011 Mercedes-Benz,E-Class,E 350 4MATIC,"77,164 miles",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,17 City,24 Hwy,1,"$18,990 ",https://www.carvana.com/vehicle/2117080
260,2011 Audi,A5,2.0T Premium,"62,420 miles",1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,22 City,30 Hwy,1,"$19,990 ",https://www.carvana.com/vehicle/2118306
261,2011 Mercedes-Benz,E-Class,E 550 4MATIC,"65,646 miles",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,15 City,23 Hwy,1,"$22,590 ",https://www.carvana.com/vehicle/2174051
262,2011 BMW,X3,xDrive28i,"73,085 miles",1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,19 City,25 Hwy,1,"$17,990 ",https://www.carvana.com/vehicle/2166201
263,2011 Chevrolet,Camaro,LT,"70,556 miles",1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,18 City,29 Hwy,1,"$19,990 ",https://www.carvana.com/vehicle/2178504
264,2011 Mercedes-Benz,S-Class,S 550 4MATIC,"99,572 miles",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,14 City,21 Hwy,1,"$23,590 ",https://www.carvana.com/vehicle/2139786
265,2011 BMW,X3,xDrive35i,"68,589 miles",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,19 City,26 Hwy,1,"$19,590 ",https://www.carvana.com/vehicle/2180446
266,2011 BMW,X6,xDrive35i,"95,503 miles",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,16 City,23 Hwy,1,"$23,590 ",https://www.carvana.com/vehicle/2178699
267,2011 Chevrolet,Camaro,LT,"42,038 miles",1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,18 City,29 Hwy,1,"$21,990 ",https://www.carvana.com/vehicle/2096643
268,2011 Chevrolet,Camaro,SS,"75,910 miles",1,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,16 City,24 Hwy,1,"$24,990 ",https://www.carvana.com/vehicle/2168740
269,2011 Audi,A4,2.0T Premium,"84,771 miles",0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,22 City,30 Hwy,1,"$14,990 ",https://www.carvana.com/vehicle/2143717
270,2011 Chevrolet,Camaro,LT,"71,007 miles",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,18 City,29 Hwy,1,"$19,590 ",https://www.carvana.com/vehicle/2073945
271,2011 Ford,Mustang,base,"70,767 miles",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,19 City,31 Hwy,1,"$17,990 ",https://www.carvana.com/vehicle/2137319
272,2011 Honda,Accord,LX-S,"51,883 miles",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,23 City,32 Hwy,1,"$17,990 ",https://www.carvana.com/vehicle/2175043
273,2011 Lexus,IS,IS 250,"82,227 miles",1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,21 City,30 Hwy,1,"$18,590 ",https://www.carvana.com/vehicle/2171639
274,2011 Saab,3-Sep,Turbo4,"55,019 miles",0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,19 City,27 Hwy,1,"$17,990 ",https://www.carvana.com/vehicle/2171154
275,2011 Ford,Mustang,Premium,"73,522 miles",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,19 City,31 Hwy,1,"$17,990 ",https://www.carvana.com/vehicle/2107671
