,year_make,model,details,mileage,Bluetooth,Backup Camera,Infotainment,Screen,Navigation,Hands Free Calling,Heated Seats,Power Seat Controls,Rear Air Vents,Bed Liner,Tow Hitch,4-Cyl,3-Cyl,V6,V8,6-Cyl,city_mpg,highway_mpg,No Reported Accidents,price,url
136,2009 Honda,Accord,EX-L,"59,684 miles",0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,21 City,30 Hwy,1,"$14,990 ",https://www.carvana.com/vehicle/2058294
137,2009 BMW,1 Series,135i,"47,543 miles",1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,17 City,26 Hwy,1,"$17,590 ",https://www.carvana.com/vehicle/1941487
138,2009 Volkswagen,Jetta,TDI SportWagen Sport,"91,438 miles",0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0,29 City,37 Hwy,1,"$12,990 ",https://www.carvana.com/vehicle/2164718
139,2009 MINI,Hardtop,Cooper,"82,473 miles",1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,25 City,34 Hwy,1,"$11,590 ",https://www.carvana.com/vehicle/1888567
140,2009 MINI,Hardtop,Cooper,"82,473 miles",1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,25 City,34 Hwy,1,"$11,590 ",https://www.carvana.com/vehicle/1888567
141,2009 Volkswagen,Eos,Komfort,"57,775 miles",0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,22 City,29 Hwy,1,"$14,590 ",https://www.carvana.com/vehicle/2097498
142,2009 Toyota,Corolla,XLE,"52,241 miles",1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,27 City,35 Hwy,1,"$14,990 ",https://www.carvana.com/vehicle/2063859
143,2009 BMW,1 Series,128i,"60,783 miles",1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,18 City,27 Hwy,1,"$16,990 ",https://www.carvana.com/vehicle/1877157
144,2009 Lexus,RX,RX 350,"43,734 miles",0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,17 City,22 Hwy,1,"$18,990 ",https://www.carvana.com/vehicle/2122526
145,2009 Toyota,Camry,LE,"96,127 miles",1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,21 City,31 Hwy,1,"$12,990 ",https://www.carvana.com/vehicle/2096903
146,2009 Ford,Focus,SE,"78,912 miles",1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,24 City,33 Hwy,1,"$10,590 ",https://www.carvana.com/vehicle/2104084
147,2009 Suzuki,SX4,base,"71,477 miles",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,22 City,30 Hwy,1,"$10,990 ",https://www.carvana.com/vehicle/2166580
148,2009 Subaru,Forester,X Limited,"80,392 miles",1,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,20 City,26 Hwy,1,"$13,990 ",https://www.carvana.com/vehicle/2062869
149,2009 Hyundai,Tucson,GLS,"68,527 miles",0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,20 City,25 Hwy,1,"$13,990 ",https://www.carvana.com/vehicle/2054907
150,2009 Lexus,IS,IS 250 Sport,"66,099 miles",0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,21 City,29 Hwy,1,"$16,990 ",https://www.carvana.com/vehicle/2055116
151,2009 Ford,Mustang,Premium,"32,776 miles",0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,17 City,26 Hwy,1,"$15,590 ",https://www.carvana.com/vehicle/2160077
152,2009 Scion,tC,Hatchback,"85,483 miles",0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,20 City,27 Hwy,1,"$10,990 ",https://www.carvana.com/vehicle/2106426
153,2009 Mercedes-Benz,CLK-Class,CLK 350,"38,057 miles",1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,17 City,25 Hwy,1,"$17,590 ",https://www.carvana.com/vehicle/2103577
154,2009 Lincoln,Town Car,Signature Limited,"63,492 miles",0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,16 City,24 Hwy,1,"$15,990 ",https://www.carvana.com/vehicle/2159322
155,2009 Lexus,RX,RX 350,"83,876 miles",1,1,1,0,1,0,1,1,1,0,0,0,0,1,0,0,17 City,22 Hwy,1,"$17,990 ",https://www.carvana.com/vehicle/2132548
156,2009 Cadillac,CTS,CTS-V,"42,938 miles",1,0,0,1,1,1,1,1,1,0,0,0,0,0,1,0,12 City,18 Hwy,1,"$40,590 ",https://www.carvana.com/vehicle/2041526
157,2009 Audi,TT,TTS Quattro Premium,"72,434 miles",1,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,21 City,29 Hwy,1,"$20,990 ",https://www.carvana.com/vehicle/2074750
158,2009 Volvo,C70,T5,"76,095 miles",0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,18 City,26 Hwy,1,"$14,990 ",https://www.carvana.com/vehicle/2136443
159,2009 Lexus,IS,IS 350 Sport,"26,800 miles",1,1,1,0,1,1,0,1,0,0,0,0,0,1,0,0,18 City,25 Hwy,1,"$20,990 ",https://www.carvana.com/vehicle/2170461
160,2009 Pontiac,G6,GT,"78,456 miles",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,17 City,26 Hwy,1,"$13,590 ",https://www.carvana.com/vehicle/2028168
161,2009 Hyundai,Genesis,3.8,"71,628 miles",1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,18 City,27 Hwy,1,"$14,590 ",https://www.carvana.com/vehicle/2138037
162,2009 Lincoln,Town Car,Signature Limited,"39,107 miles",0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,16 City,24 Hwy,1,"$17,990 ",https://www.carvana.com/vehicle/2143271
163,2009 Toyota,Camry,LE,"103,403 miles",0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,21 City,31 Hwy,1,"$13,590 ",https://www.carvana.com/vehicle/2116710
164,2009 Volkswagen,New Beetle,base,"79,040 miles",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,20 City,28 Hwy,1,"$12,990 ",https://www.carvana.com/vehicle/1974088
165,2009 Chevrolet,Cobalt,LT,"86,874 miles",0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,24 City,33 Hwy,1,"$8,590 ",https://www.carvana.com/vehicle/1980664
166,2009 Pontiac,G8,base,"60,484 miles",1,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,17 City,25 Hwy,1,"$15,990 ",https://www.carvana.com/vehicle/2164860
167,2009 Lexus,RX,RX 350,"59,510 miles",1,0,1,0,0,0,1,1,1,0,0,0,0,1,0,0,17 City,22 Hwy,1,"$18,990 ",https://www.carvana.com/vehicle/2156993
168,2009 Honda,Fit,Sport,"71,495 miles",0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,27 City,33 Hwy,1,"$11,990 ",https://www.carvana.com/vehicle/2015842
169,2009 Nissan,370Z,Touring,"56,050 miles",1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,18 City,26 Hwy,1,"$23,990 ",https://www.carvana.com/vehicle/2155679
170,2009 Mercedes-Benz,C-Class,C 300 4MATIC Sport,"66,545 miles",1,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,17 City,25 Hwy,1,"$15,590 ",https://www.carvana.com/vehicle/2145341
171,2009 INFINITI,G,G37 Journey,"71,164 miles",1,1,1,0,1,1,1,1,0,0,0,0,0,1,0,0,18 City,26 Hwy,1,"$17,990 ",https://www.carvana.com/vehicle/2099358
172,2009 Nissan,Murano,SL,"82,178 miles",1,1,1,0,0,1,1,1,0,0,0,0,0,1,0,0,18 City,23 Hwy,1,"$12,990 ",https://www.carvana.com/vehicle/1991669
173,2009 Nissan,Altima,2.5,"83,197 miles",0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,23 City,31 Hwy,1,"$10,990 ",https://www.carvana.com/vehicle/2100971
174,2009 Jaguar,XK,XK,"65,565 miles",1,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,16 City,25 Hwy,1,"$26,990 ",https://www.carvana.com/vehicle/2102085
175,2009 Chevrolet,Corvette,base,"13,089 miles",1,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,15 City,25 Hwy,1,"$36,990 ",https://www.carvana.com/vehicle/2089543
176,2009 Toyota,Corolla,LE,"49,768 miles",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,27 City,35 Hwy,1,"$14,990 ",https://www.carvana.com/vehicle/2069705
177,2009 Toyota,Corolla,XRS,"102,427 miles",1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,22 City,30 Hwy,1,"$12,990 ",https://www.carvana.com/vehicle/1943483
178,2009 Lincoln,Town Car,Signature Limited,"73,533 miles",0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,16 City,24 Hwy,1,"$13,990 ",https://www.carvana.com/vehicle/2077804
179,2009 Jeep,Compass,Sport,"38,392 miles",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,21 City,24 Hwy,1,"$13,990 ",https://www.carvana.com/vehicle/2097041
180,2009 Toyota,Camry,SE,"96,265 miles",0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,21 City,31 Hwy,1,"$12,990 ",https://www.carvana.com/vehicle/1910305
181,2009 INFINITI,G,G37 Sport,"39,942 miles",1,1,0,0,1,1,1,1,0,0,0,0,0,1,0,0,17 City,25 Hwy,1,"$22,990 ",https://www.carvana.com/vehicle/2122745
182,2009 Honda,Element,EX,"77,372 miles",1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,19 City,24 Hwy,1,"$18,990 ",https://www.carvana.com/vehicle/2057225
183,2009 Honda,Accord,EX-L,"76,928 miles",0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,21 City,30 Hwy,1,"$14,990 ",https://www.carvana.com/vehicle/2058827
184,2009 Honda,Accord,EX-L,"93,367 miles",0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,21 City,30 Hwy,1,"$13,990 ",https://www.carvana.com/vehicle/2130844
185,2009 Subaru,Legacy,2.5i Limited,"75,306 miles",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,20 City,26 Hwy,1,"$13,590 ",https://www.carvana.com/vehicle/2172395
186,2009 Nissan,cube,S,"56,155 miles",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,28 City,30 Hwy,1,"$11,990 ",https://www.carvana.com/vehicle/2126902
187,2009 BMW,3 Series,335i,"76,177 miles",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,17 City,26 Hwy,1,"$17,990 ",https://www.carvana.com/vehicle/2169251
188,2009 Volkswagen,New Beetle,base,"31,353 miles",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20 City,29 Hwy,1,"$14,990 ",https://www.carvana.com/vehicle/2171589
189,2009 Toyota,Tacoma Access Cab,6 ft,"42,619 miles",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,19 City,25 Hwy,1,"$21,990 ",https://www.carvana.com/vehicle/2160580
190,2009 Honda,Civic,EX-L,"52,886 miles",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,25 City,36 Hwy,1,"$14,990 ",https://www.carvana.com/vehicle/2160597
191,2009 Toyota,Corolla,base,"98,121 miles",1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,27 City,35 Hwy,1,"$13,590 ",https://www.carvana.com/vehicle/2175103
192,2009 Jeep,Wrangler,X,"75,757 miles",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,15 City,19 Hwy,1,"$21,990 ",https://www.carvana.com/vehicle/2133831
193,2009 Hyundai,Accent,GLS,"60,762 miles",1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,27 City,33 Hwy,1,"$9,990 ",https://www.carvana.com/vehicle/2035464
194,2009 Mercedes-Benz,CLS-Class,CLS 550,"73,536 miles",1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,14 City,21 Hwy,1,"$18,990 ",https://www.carvana.com/vehicle/2095379
195,2009 Toyota,Camry,LE,"25,423 miles",1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,21 City,31 Hwy,1,"$15,990 ",https://www.carvana.com/vehicle/2140359
196,2009 Honda,Ridgeline,RTS 5 ft,"66,543 miles",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,15 City,20 Hwy,1,"$19,990 ",https://www.carvana.com/vehicle/2159178
197,2009 Volkswagen,New Beetle,base,"31,864 miles",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20 City,29 Hwy,1,"$13,590 ",https://www.carvana.com/vehicle/2088387
198,2009 Toyota,Yaris,S,"72,401 miles",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,29 City,35 Hwy,1,"$10,990 ",https://www.carvana.com/vehicle/2042153
199,2009 Porsche,Cayenne,base,"83,334 miles",1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,14 City,20 Hwy,1,"$17,990 ",https://www.carvana.com/vehicle/2159600
200,2009 Toyota,RAV4,base,"79,389 miles",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,22 City,28 Hwy,1,"$14,990 ",https://www.carvana.com/vehicle/2162019
201,2009 Chevrolet,Tahoe,Hybrid,"80,707 miles",1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,20 City,20 Hwy,1,"$18,590 ",https://www.carvana.com/vehicle/2161283
202,2009 INFINITI,G,G37,"58,531 miles",1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,17 City,25 Hwy,1,"$19,990 ",https://www.carvana.com/vehicle/2105460
203,2009 Toyota,Prius,base,"98,449 miles",1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,48 City,45 Hwy,1,"$11,990 ",https://www.carvana.com/vehicle/2142657
204,2009 Nissan,Sentra,S,"84,971 miles",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,25 City,33 Hwy,1,"$10,590 ",https://www.carvana.com/vehicle/2161213
205,2009 Honda,Element,EX,"84,157 miles",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,19 City,24 Hwy,1,"$17,990 ",https://www.carvana.com/vehicle/2036301
206,2009 Honda,Fit,Sport,"45,850 miles",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,27 City,33 Hwy,1,"$13,990 ",https://www.carvana.com/vehicle/2134966
207,2009 Mercedes-Benz,CL-Class,CL 550 4MATIC,"85,714 miles",1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,14 City,21 Hwy,1,"$23,990 ",https://www.carvana.com/vehicle/2141719
208,2009 MINI,Clubman,Cooper,"88,104 miles",1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,25 City,34 Hwy,1,"$11,990 ",https://www.carvana.com/vehicle/2077094
209,2009 Land Rover,LR2,HSE,"44,810 miles",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,15 City,22 Hwy,1,"$14,990 ",https://www.carvana.com/vehicle/2111051
210,2009 Volkswagen,GTI,2.0T Hatchback,"69,627 miles",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,21 City,31 Hwy,1,"$13,990 ",https://www.carvana.com/vehicle/2104179
211,2009 Chrysler,300,LX,"62,918 miles",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,18 City,26 Hwy,1,"$11,590 ",https://www.carvana.com/vehicle/2147866
212,2009 Chevrolet,Colorado Crew Cab,LT 5 ft,"69,247 miles",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17 City,23 Hwy,1,"$17,990 ",https://www.carvana.com/vehicle/2082502
213,2009 Volkswagen,New Beetle,base,"80,401 miles",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,20 City,29 Hwy,1,"$12,590 ",https://www.carvana.com/vehicle/2143468
214,2009 Ford,Flex,Limited,"90,423 miles",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,17 City,24 Hwy,1,"$14,990 ",https://www.carvana.com/vehicle/2123490
215,2009 INFINITI,G,G37,"31,384 miles",1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,17 City,25 Hwy,1,"$23,990 ",https://www.carvana.com/vehicle/2143193
216,2009 Hyundai,Sonata,GLS,"95,678 miles",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,22 City,32 Hwy,1,"$10,990 ",https://www.carvana.com/vehicle/2084925
217,2009 Mercedes-Benz,CLS-Class,CLS 63 AMG,"89,467 miles",1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,12 City,18 Hwy,1,"$24,990 ",https://www.carvana.com/vehicle/2113560
218,2009 Toyota,Avalon,Limited,"52,099 miles",1,0,1,0,0,1,1,1,1,0,0,0,0,1,0,0,19 City,28 Hwy,1,"$16,990 ",https://www.carvana.com/vehicle/2122803
219,2009 Toyota,RAV4,Limited,"48,813 miles",1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,"$17,990 ",https://www.carvana.com/vehicle/2112667
