,year_make,model,details,mileage,Bluetooth,Backup Camera,Infotainment,Screen,Navigation,Hands Free Calling,Heated Seats,Power Seat Controls,Rear Air Vents,Bed Liner,Tow Hitch,4-Cyl,3-Cyl,V6,V8,6-Cyl,city_mpg,highway_mpg,No Reported Accidents,price,url
138,2010 Mercedes-Benz,C-Class,C 300 4MATIC Sport,"72,880 miles",1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,18 City,25 Hwy,1,"$16,990 ",https://www.carvana.com/vehicle/2006570
139,2010 Lexus,RX,RX 350,"60,199 miles",1,1,1,0,0,0,1,1,1,0,0,0,0,1,0,0,18 City,25 Hwy,1,"$22,990 ",https://www.carvana.com/vehicle/2145258
140,2010 Mercedes-Benz,E-Class,E 550,"58,750 miles",1,1,0,0,1,1,1,0,1,0,0,0,0,0,1,0,16 City,24 Hwy,1,"$21,990 ",https://www.carvana.com/vehicle/2057978
141,2010 Chevrolet,Camaro,SS,"16,020 miles",1,0,1,0,0,1,1,1,0,0,0,0,0,0,1,0,16 City,25 Hwy,1,"$29,590 ",https://www.carvana.com/vehicle/2013211
142,2010 Lexus,RX,RX 350,"60,199 miles",1,1,1,0,0,0,1,1,1,0,0,0,0,1,0,0,18 City,25 Hwy,1,"$22,990 ",https://www.carvana.com/vehicle/2145258
143,2010 Chevrolet,Camaro,SS,"26,107 miles",1,0,1,0,0,1,1,1,0,0,0,0,0,0,1,0,16 City,24 Hwy,1,"$29,590 ",https://www.carvana.com/vehicle/2088904
144,2010 Ford,Mustang,GT Premium,"51,250 miles",1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,17 City,23 Hwy,1,"$22,990 ",https://www.carvana.com/vehicle/1892247
145,2010 Toyota,Tacoma Access Cab,6 ft,"50,795 miles",1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,"$22,990 ",https://www.carvana.com/vehicle/2032043
146,2010 Acura,TSX,base,"77,348 miles",1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,21 City,30 Hwy,1,"$15,990 ",https://www.carvana.com/vehicle/2030685
147,2010 Nissan,370Z,Touring,"12,980 miles",1,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,18 City,25 Hwy,1,"$29,990 ",https://www.carvana.com/vehicle/2109950
148,2010 Jeep,Wrangler,Rubicon,"84,082 miles",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,15 City,19 Hwy,1,"$25,990 ",https://www.carvana.com/vehicle/2102024
149,2010 Jeep,Wrangler,Unlimited Sport,"83,255 miles",1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,15 City,19 Hwy,1,"$25,590 ",https://www.carvana.com/vehicle/2160901
150,2010 Mazda,MX-5 Miata,Sport,"48,789 miles",0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,22 City,28 Hwy,1,"$18,990 ",https://www.carvana.com/vehicle/1943029
151,2010 Acura,TL,base,"103,288 miles",1,1,1,0,1,1,1,1,1,0,0,0,0,1,0,0,18 City,26 Hwy,1,"$15,990 ",https://www.carvana.com/vehicle/1753523
152,2010 Nissan,Frontier Crew Cab,SE 5 ft,"90,561 miles",0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,15 City,20 Hwy,1,"$18,990 ",https://www.carvana.com/vehicle/2123357
153,2010 Honda,Accord Crosstour,EX-L,"73,933 miles",1,1,1,0,1,1,0,1,1,0,0,0,0,1,0,0,17 City,25 Hwy,1,"$18,590 ",https://www.carvana.com/vehicle/1961547
154,2010 Chevrolet,Equinox,LTZ,"68,572 miles",1,1,1,0,0,1,1,1,0,0,0,0,0,1,0,0,17 City,25 Hwy,1,"$16,590 ",https://www.carvana.com/vehicle/2103175
155,2010 Toyota,Prius,II,"81,845 miles",1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,51 City,48 Hwy,1,"$15,990 ",https://www.carvana.com/vehicle/2088942
156,2010 Honda,CR-V,EX-L,"62,286 miles",1,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0,21 City,27 Hwy,1,"$16,990 ",https://www.carvana.com/vehicle/1853835
157,2010 Toyota,Prius,II,"58,777 miles",0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,51 City,48 Hwy,1,"$16,990 ",https://www.carvana.com/vehicle/2076702
158,2010 Toyota,Prius,III,"90,752 miles",1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,51 City,48 Hwy,1,"$13,990 ",https://www.carvana.com/vehicle/1894030
159,2010 Toyota,Prius,II,"80,110 miles",0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,51 City,48 Hwy,1,"$14,990 ",https://www.carvana.com/vehicle/2139348
160,2010 Chevrolet,Equinox,LTZ,"68,572 miles",1,1,1,0,0,1,1,1,0,0,0,0,0,1,0,0,17 City,25 Hwy,1,"$16,590 ",https://www.carvana.com/vehicle/2103175
161,2010 Toyota,Highlander,base,"62,861 miles",0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,1,"$18,990 ",https://www.carvana.com/vehicle/1812724
162,2010 Toyota,Corolla,LE,"82,115 miles",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,26 City,34 Hwy,1,"$13,990 ",https://www.carvana.com/vehicle/1720990
163,2010 Ford,Edge,Limited,"91,127 miles",1,0,0,0,1,1,1,1,1,0,0,0,0,1,0,0,18 City,25 Hwy,1,"$15,990 ",https://www.carvana.com/vehicle/1868732
164,2010 Honda,Civic,LX,"68,495 miles",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,25 City,36 Hwy,1,"$12,990 ",https://www.carvana.com/vehicle/1860137
165,2010 Hyundai,Elantra,GLS,"83,845 miles",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,26 City,34 Hwy,1,"$11,990 ",https://www.carvana.com/vehicle/1858110
166,2010 Porsche,Boxster,S,"30,676 miles",1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,19 City,26 Hwy,1,"$45,990 ",https://www.carvana.com/vehicle/2021401
167,2010 BMW,1 Series,135i,"76,482 miles",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,18 City,25 Hwy,1,"$19,590 ",https://www.carvana.com/vehicle/2117322
168,2010 Chevrolet,Camaro,SS,"73,110 miles",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,16 City,25 Hwy,1,"$24,990 ",https://www.carvana.com/vehicle/2109625
169,2010 Chevrolet,Camaro,LT,"62,711 miles",1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,18 City,29 Hwy,1,"$18,990 ",https://www.carvana.com/vehicle/2169081
170,2010 Chevrolet,Camaro,LT,"74,789 miles",1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,18 City,29 Hwy,1,"$18,590 ",https://www.carvana.com/vehicle/2161296
171,2010 BMW,3 Series,328i,"71,132 miles",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,18 City,27 Hwy,1,"$17,990 ",https://www.carvana.com/vehicle/2095158
172,2010 Audi,A5,2.0T Quattro Premium,"36,678 miles",0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,20 City,26 Hwy,1,"$21,990 ",https://www.carvana.com/vehicle/2160801
173,2010 Chevrolet,Colorado Crew Cab,LT 5 ft,"82,430 miles",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,14 City,19 Hwy,1,"$21,990 ",https://www.carvana.com/vehicle/2178236
174,2010 Mercedes-Benz,C-Class,C 300 Sport,"84,284 miles",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,18 City,26 Hwy,1,"$16,990 ",https://www.carvana.com/vehicle/1934748
175,2010 Mercedes-Benz,C-Class,C 300 Sport,"95,054 miles",1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,18 City,26 Hwy,1,"$15,590 ",https://www.carvana.com/vehicle/2170756
176,2010 Lexus,IS,IS 250 Sport,"91,185 miles",1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,21 City,29 Hwy,1,"$20,990 ",https://www.carvana.com/vehicle/2178875
177,2010 BMW,3 Series,328i,"61,065 miles",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,18 City,28 Hwy,1,"$15,990 ",https://www.carvana.com/vehicle/2146194
178,2010 Chevrolet,Camaro,LT,"59,582 miles",0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,18 City,29 Hwy,1,"$19,990 ",https://www.carvana.com/vehicle/2018906
179,2010 Chevrolet,Camaro,SS,"70,888 miles",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,"$24,990 ",https://www.carvana.com/vehicle/2141791
180,2010 Mercedes-Benz,E-Class,E 350,"60,674 miles",1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,18 City,26 Hwy,1,"$19,990 ",https://www.carvana.com/vehicle/2156751
181,2010 Jaguar,XK,XK,"57,011 miles",1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,16 City,22 Hwy,1,"$30,990 ",https://www.carvana.com/vehicle/2161526
182,2010 Chevrolet,Camaro,LT,"59,582 miles",0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,18 City,29 Hwy,1,"$19,990 ",https://www.carvana.com/vehicle/2018906
183,2010 Chevrolet,Colorado Crew Cab,LT 5 ft,"82,430 miles",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,14 City,19 Hwy,1,"$21,990 ",https://www.carvana.com/vehicle/2178236
184,2010 Ford,Mustang,GT Premium,"76,249 miles",1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,17 City,23 Hwy,1,"$21,990 ",https://www.carvana.com/vehicle/2163339
185,2010 Lexus,IS,IS 250 Sport,"69,344 miles",1,1,1,0,1,1,0,1,0,0,0,0,0,1,0,0,21 City,29 Hwy,1,"$19,590 ",https://www.carvana.com/vehicle/2169389
186,2010 Chevrolet,Camaro,SS,"70,888 miles",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,"$24,990 ",https://www.carvana.com/vehicle/2141791
187,2010 Mercedes-Benz,E-Class,E 350,"97,631 miles",0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,18 City,26 Hwy,1,"$16,990 ",https://www.carvana.com/vehicle/2169598
188,2010 Ford,Mustang,Premium,"76,040 miles",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,16 City,24 Hwy,1,"$17,990 ",https://www.carvana.com/vehicle/2133749
189,2010 Chevrolet,Camaro,SS,"68,425 miles",1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,16 City,25 Hwy,1,"$25,990 ",https://www.carvana.com/vehicle/2165423
190,2010 Lexus,ES,ES 350,"69,400 miles",1,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,19 City,27 Hwy,1,"$18,990 ",https://www.carvana.com/vehicle/2134524
191,2010 Lexus,IS,IS 250 Sport,"81,490 miles",1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,20 City,26 Hwy,1,"$18,590 ",https://www.carvana.com/vehicle/2179697
192,2010 Mercedes-Benz,E-Class,E 350,"67,312 miles",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,18 City,26 Hwy,1,"$18,990 ",https://www.carvana.com/vehicle/2072530
193,2010 BMW,3 Series,328i,"47,738 miles",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,17 City,26 Hwy,1,"$20,990 ",https://www.carvana.com/vehicle/2155760
194,2010 INFINITI,G,G37x,"80,467 miles",1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,18 City,25 Hwy,1,"$16,990 ",https://www.carvana.com/vehicle/2168222
195,2010 Mercedes-Benz,CLS-Class,CLS 550,"54,061 miles",1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,14 City,21 Hwy,1,"$21,990 ",https://www.carvana.com/vehicle/2110844
196,2010 Lexus,IS,IS 350 Sport,"64,550 miles",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,18 City,25 Hwy,1,"$26,590 ",https://www.carvana.com/vehicle/2136040
197,2010 Lexus,IS,IS 350 Sport,"58,903 miles",1,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,18 City,25 Hwy,1,"$27,990 ",https://www.carvana.com/vehicle/2126161
198,2010 Mercedes-Benz,E-Class,E 550 4MATIC,"88,323 miles",0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,15 City,23 Hwy,1,"$19,990 ",https://www.carvana.com/vehicle/2179078
199,2010 Ford,Mustang,base,"70,983 miles",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,16 City,24 Hwy,1,"$17,590 ",https://www.carvana.com/vehicle/2121035
200,2010 Mercedes-Benz,CLS-Class,CLS 550,"54,061 miles",1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,14 City,21 Hwy,1,"$21,990 ",https://www.carvana.com/vehicle/2110844
201,2010 Jeep,Wrangler,Sahara,"89,567 miles",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,15 City,19 Hwy,1,"$22,990 ",https://www.carvana.com/vehicle/2178394
202,2010 Ford,Mustang,base,"54,608 miles",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,16 City,24 Hwy,1,"$17,990 ",https://www.carvana.com/vehicle/2158050
203,2010 Mercedes-Benz,E-Class,E 350,"56,746 miles",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,18 City,26 Hwy,1,"$19,990 ",https://www.carvana.com/vehicle/2162779
204,2010 Honda,Accord,LX-P,"65,125 miles",0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,21 City,31 Hwy,1,"$15,990 ",https://www.carvana.com/vehicle/2161247
205,2010 Lexus,RX,RX 350,"87,216 miles",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,18 City,25 Hwy,1,"$18,990 ",https://www.carvana.com/vehicle/1925466
206,2010 Audi,Q7,3.6 Quattro Premium,"88,441 miles",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,14 City,19 Hwy,1,"$18,990 ",https://www.carvana.com/vehicle/2045315
207,2010 Lexus,RX,RX 350,"94,432 miles",1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,18 City,25 Hwy,1,"$19,990 ",https://www.carvana.com/vehicle/2171032
208,2010 Toyota,Highlander,base,"78,404 miles",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,20 City,27 Hwy,1,"$17,990 ",https://www.carvana.com/vehicle/2080473
209,2010 Chevrolet,Corvette,Grand Sport,"62,099 miles",1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,15 City,25 Hwy,1,"$37,990 ",https://www.carvana.com/vehicle/2148897
210,2010 Honda,Accord,EX,"76,252 miles",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,21 City,31 Hwy,1,"$15,990 ",https://www.carvana.com/vehicle/2036800
211,2010 Chevrolet,Camaro,LT,"33,501 miles",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,18 City,29 Hwy,1,"$20,990 ",https://www.carvana.com/vehicle/2168713
212,2010 Mercedes-Benz,E-Class,E 550,"67,418 miles",1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,16 City,24 Hwy,1,"$22,590 ",https://www.carvana.com/vehicle/2116557
213,2010 Honda,Accord,LX,"83,623 miles",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,21 City,31 Hwy,1,"$14,990 ",https://www.carvana.com/vehicle/2176352
214,2010 Honda,Accord,LX,"69,856 miles",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,21 City,31 Hwy,1,"$15,590 ",https://www.carvana.com/vehicle/2118682
215,2010 Nissan,370Z,Touring,"73,271 miles",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,18 City,26 Hwy,1,"$23,990 ",https://www.carvana.com/vehicle/2145834
216,2010 Mercedes-Benz,E-Class,E 350 4MATIC,"38,067 miles",1,1,0,0,1,1,1,0,1,0,0,0,0,1,0,0,17 City,24 Hwy,1,"$19,990 ",https://www.carvana.com/vehicle/2148126
217,2010 Acura,TSX,base,"68,048 miles",1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,21 City,30 Hwy,1,"$17,590 ",https://www.carvana.com/vehicle/2165037
218,2010 Mercedes-Benz,E-Class,E 550,"36,401 miles",1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,15 City,23 Hwy,1,"$24,990 ",https://www.carvana.com/vehicle/2161280
219,2010 Ford,Mustang,GT Premium,"49,030 miles",1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,17 City,23 Hwy,1,"$24,990 ",https://www.carvana.com/vehicle/2103568
220,2010 Lexus,RX,RX 350,"98,916 miles",1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,18 City,25 Hwy,1,"$19,990 ",https://www.carvana.com/vehicle/2174584
221,2010 Mercedes-Benz,GLK-Class,GLK 350,"60,380 miles",1,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,16 City,22 Hwy,1,"$18,990 ",https://www.carvana.com/vehicle/2120656
222,2010 Toyota,RAV4,base,"86,431 miles",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,21 City,27 Hwy,1,"$16,590 ",https://www.carvana.com/vehicle/2130897
223,2010 Chevrolet,Corvette,Grand Sport,"54,930 miles",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,16 City,26 Hwy,1,"$38,990 ",https://www.carvana.com/vehicle/2061402
224,2010 Hyundai,Genesis Coupe,3.8 Track,"98,669 miles",1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,17 City,27 Hwy,1,"$15,990 ",https://www.carvana.com/vehicle/2172134
225,2010 GMC,Sierra 1500 Crew Cab,SLE 5 3/4 ft,"63,363 miles",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,"$25,990 ",https://www.carvana.com/vehicle/2168109
226,2010 Nissan,Frontier King Cab,XE 6 ft,"74,213 miles",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,17 City,22 Hwy,1,"$17,590 ",https://www.carvana.com/vehicle/2127013
227,2010 Honda,Accord,LX,"98,751 miles",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,21 City,31 Hwy,1,"$13,990 ",https://www.carvana.com/vehicle/2169002
228,2010 Ford,F150 SuperCrew Cab,XLT 6 1/2 ft,"54,452 miles",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,15 City,21 Hwy,1,"$24,990 ",https://www.carvana.com/vehicle/2167879
229,2010 Ford,Mustang,GT Premium,"30,907 miles",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,16 City,24 Hwy,1,"$26,990 ",https://www.carvana.com/vehicle/2160244
230,2010 Honda,Accord,LX-P,"101,637 miles",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,21 City,31 Hwy,1,"$14,590 ",https://www.carvana.com/vehicle/2161751
231,2010 Lexus,RX,RX 350,"45,910 miles",1,1,1,0,1,0,1,1,1,0,0,0,0,1,0,0,18 City,25 Hwy,1,"$23,990 ",https://www.carvana.com/vehicle/2088659
232,2010 BMW,3 Series,328i,"24,278 miles",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,18 City,27 Hwy,1,"$22,990 ",https://www.carvana.com/vehicle/2088504
233,2010 Dodge,Challenger,R/T,"26,203 miles",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,16 City,25 Hwy,1,"$27,990 ",https://www.carvana.com/vehicle/2087014
234,2010 Acura,MDX,base,"88,785 miles",0,1,1,0,0,1,1,1,0,0,0,0,0,1,0,0,16 City,21 Hwy,1,"$18,990 ",https://www.carvana.com/vehicle/2151528
235,2010 Toyota,RAV4,base,"93,479 miles",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,"$15,990 ",https://www.carvana.com/vehicle/2177143
236,2010 Jeep,Grand Cherokee,Laredo,"88,301 miles",1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,16 City,21 Hwy,1,"$14,990 ",https://www.carvana.com/vehicle/2166094
237,2010 Toyota,RAV4,base,"102,005 miles",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,"$15,990 ",https://www.carvana.com/vehicle/2174649
238,2010 Mazda,MAZDA3,i Touring,"74,192 miles",1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,25 City,33 Hwy,1,"$13,590 ",https://www.carvana.com/vehicle/2173456
239,2010 Acura,TSX,base,"93,329 miles",0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,20 City,28 Hwy,1,"$15,590 ",https://www.carvana.com/vehicle/2162156
240,2010 Mazda,MAZDA3,s Grand Touring,"87,346 miles",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,22 City,29 Hwy,1,"$13,990 ",https://www.carvana.com/vehicle/2161986
241,2010 Ford,F150 SuperCrew Cab,XLT 6 1/2 ft,"54,452 miles",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,15 City,21 Hwy,1,"$24,990 ",https://www.carvana.com/vehicle/2167879
242,2010 Nissan,370Z,Touring,"51,644 miles",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,18 City,25 Hwy,1,"$24,990 ",https://www.carvana.com/vehicle/2150856
243,2010 Acura,TSX,base,"93,329 miles",0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,20 City,28 Hwy,1,"$15,590 ",https://www.carvana.com/vehicle/2162156
244,2010 Acura,MDX,base,"88,785 miles",0,1,1,0,0,1,1,1,0,0,0,0,0,1,0,0,16 City,21 Hwy,1,"$18,990 ",https://www.carvana.com/vehicle/2151528
245,2010 Lexus,RX,RX 350,"45,910 miles",1,1,1,0,1,0,1,1,1,0,0,0,0,1,0,0,18 City,25 Hwy,1,"$23,990 ",https://www.carvana.com/vehicle/2088659
246,2010 Acura,TL,base,"93,806 miles",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,17 City,25 Hwy,1,"$17,590 ",https://www.carvana.com/vehicle/2141725
247,2010 Toyota,Avalon,XLS,"56,706 miles",1,0,1,0,0,1,1,1,1,0,0,0,0,1,0,0,19 City,28 Hwy,1,"$17,990 ",https://www.carvana.com/vehicle/2134597
248,2010 Mazda,MAZDA3,i Sport,"20,851 miles",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,24 City,33 Hwy,1,"$13,990 ",https://www.carvana.com/vehicle/2179045
249,2010 Toyota,RAV4,base,"90,599 miles",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,"$15,990 ",https://www.carvana.com/vehicle/2168811
250,2010 Honda,Civic,LX,"14,595 miles",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,25 City,36 Hwy,1,"$14,990 ",https://www.carvana.com/vehicle/2181047
251,2010 Honda,Civic,LX,"58,105 miles",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,25 City,36 Hwy,1,"$13,990 ",https://www.carvana.com/vehicle/2146094
252,2010 Lexus,ES,ES 350,"26,221 miles",1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,19 City,27 Hwy,1,"$21,990 ",https://www.carvana.com/vehicle/2168857
253,2010 Honda,Accord,LX-P,"62,152 miles",0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,21 City,31 Hwy,1,"$16,590 ",https://www.carvana.com/vehicle/1914625
254,2010 Cadillac,SRX,base,"90,402 miles",0,1,1,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1,"$15,990 ",https://www.carvana.com/vehicle/2163665
255,2010 Toyota,RAV4,base,"103,876 miles",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,21 City,27 Hwy,1,"$15,990 ",https://www.carvana.com/vehicle/2148827
256,2010 Honda,Accord,LX,"27,237 miles",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,21 City,31 Hwy,1,"$17,990 ",https://www.carvana.com/vehicle/2026849
257,2010 Honda,CR-V,LX,"85,580 miles",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,21 City,28 Hwy,1,"$16,590 ",https://www.carvana.com/vehicle/2101684
258,2010 Toyota,RAV4,Limited,"61,255 miles",1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,19 City,26 Hwy,1,"$20,990 ",https://www.carvana.com/vehicle/2145445
259,2010 Toyota,Corolla,S,"78,998 miles",0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,26 City,35 Hwy,1,"$14,990 ",https://www.carvana.com/vehicle/2178941
260,2010 Honda,CR-V,EX,"72,548 miles",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,21 City,27 Hwy,1,"$17,990 ",https://www.carvana.com/vehicle/2143390
261,2010 Chevrolet,Malibu,LTZ,"84,510 miles",1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,"$13,990 ",https://www.carvana.com/vehicle/2160533
262,2010 Toyota,Corolla,LE,"69,193 miles",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,26 City,34 Hwy,1,"$14,990 ",https://www.carvana.com/vehicle/2155589
263,2010 Toyota,RAV4,Limited,"61,255 miles",1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,19 City,26 Hwy,1,"$20,990 ",https://www.carvana.com/vehicle/2145445
264,2010 Honda,Civic,EX,"101,944 miles",0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,25 City,36 Hwy,1,"$13,990 ",https://www.carvana.com/vehicle/2156355
265,2010 Toyota,Camry,SE,"79,606 miles",0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,22 City,32 Hwy,1,"$15,990 ",https://www.carvana.com/vehicle/2036982
266,2010 Cadillac,DTS,base,"57,214 miles",1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,15 City,23 Hwy,1,"$17,990 ",https://www.carvana.com/vehicle/2116988
267,2010 Dodge,Challenger,R/T,"9,019 miles",0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,16 City,25 Hwy,1,"$29,990 ",https://www.carvana.com/vehicle/2129687
268,2010 Nissan,Frontier Crew Cab,SE 5 ft,"91,498 miles",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,15 City,20 Hwy,1,"$18,990 ",https://www.carvana.com/vehicle/2133892
269,2010 Chrysler,Sebring,Limited,"99,098 miles",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,16 City,27 Hwy,1,"$12,590 ",https://www.carvana.com/vehicle/2149220
270,2010 Honda,CR-V,LX,"56,233 miles",0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,21 City,28 Hwy,1,"$17,990 ",https://www.carvana.com/vehicle/2135591
271,2010 Toyota,Corolla,S,"99,063 miles",1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,26 City,34 Hwy,1,"$13,990 ",https://www.carvana.com/vehicle/2178836
272,2010 Honda,CR-V,EX-L,"83,922 miles",0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,21 City,27 Hwy,1,"$18,590 ",https://www.carvana.com/vehicle/2043341
273,2010 Acura,RDX,base,"62,435 miles",1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,17 City,22 Hwy,1,"$19,590 ",https://www.carvana.com/vehicle/2086017
274,2010 Nissan,370Z,Touring,"42,522 miles",1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,18 City,25 Hwy,1,"$25,590 ",https://www.carvana.com/vehicle/2038036
275,2010 Toyota,Corolla,base,"74,616 miles",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,26 City,34 Hwy,1,"$14,990 ",https://www.carvana.com/vehicle/2156322
